Scenario,Name,Age,Race,Gender,SO,answer,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Stigmatizing-04,F,51,Asian,Woman,hetro,35,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0
Stigmatizing-07,F,51,Asian,Woman,hetro,34,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing-14,F,51,Asian,Woman,hetro,21,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0
Stigmatizing-21,F,51,Asian,Woman,hetro,28,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0
Stigmatizing_Doubt-01,F,51,Asian,Woman,hetro,35,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Doubt-04,F,51,Asian,Woman,hetro,37,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0
Stigmatizing_Doubt-07,F,51,Asian,Woman,hetro,26,3.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0
Stigmatizing_Blame-01,F,51,Asian,Woman,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0
Stigmatizing_Blame-04,F,51,Asian,Woman,hetro,28,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0
Stigmatizing_Blame-07,F,51,Asian,Woman,hetro,30,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0
Stigmatizing_Stereotyping-01,F,51,Asian,Woman,hetro,33,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,51,Asian,Woman,hetro,33,3.0,5.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0
Stigmatizing_Stereotyping-07,F,51,Asian,Woman,hetro,37,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
Neutral-01,F,51,Hispanic,Man,hetro,36,3.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing-01,F,51,Hispanic,Man,hetro,36,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0
Stigmatizing-04,F,51,Hispanic,Man,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing-07,F,51,Hispanic,Man,hetro,30,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing-14,F,51,Hispanic,Man,hetro,30,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0
Stigmatizing-21,F,51,Hispanic,Man,hetro,23,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0
Stigmatizing_Doubt-01,F,51,Hispanic,Man,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Doubt-04,F,51,Hispanic,Man,hetro,33,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Doubt-07,F,51,Hispanic,Man,hetro,29,3.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0
Stigmatizing_Blame-01,F,51,Hispanic,Man,hetro,35,3.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,5.0
Stigmatizing_Blame-04,F,51,Hispanic,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-07,F,51,Hispanic,Man,hetro,31,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0
Stigmatizing_Stereotyping-01,F,51,Hispanic,Man,hetro,35,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,51,Hispanic,Man,hetro,28,3.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0
Stigmatizing_Stereotyping-07,F,51,Hispanic,Man,hetro,32,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0
Neutral-01,F,51,Hispanic,Woman,hetro,41,4.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0
Stigmatizing-01,F,51,Hispanic,Woman,hetro,36,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0
Stigmatizing-04,F,51,Hispanic,Woman,hetro,31,3.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0
Stigmatizing-07,F,51,Hispanic,Woman,hetro,29,3.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0
Stigmatizing-14,F,51,Hispanic,Woman,hetro,21,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0
Stigmatizing-21,F,51,Hispanic,Woman,hetro,21,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0
Stigmatizing_Doubt-01,F,51,Hispanic,Woman,hetro,31,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0
Stigmatizing_Doubt-04,F,51,Hispanic,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Doubt-07,F,51,Hispanic,Woman,hetro,30,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Blame-01,F,51,Hispanic,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing_Blame-04,F,51,Hispanic,Woman,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing_Blame-07,F,51,Hispanic,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-01,F,51,Hispanic,Woman,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0
Stigmatizing_Stereotyping-04,F,51,Hispanic,Woman,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0
Stigmatizing_Stereotyping-07,F,51,Hispanic,Woman,hetro,28,2.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0
Neutral-01,F,52,Black,Man,hetro,36,4.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0
Stigmatizing-01,F,52,Black,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-04,F,52,Black,Man,hetro,37,3.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,5.0,5.0
Stigmatizing-07,F,52,Black,Man,hetro,32,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing-14,F,52,Black,Man,hetro,32,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing-21,F,52,Black,Man,hetro,30,2.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0
Stigmatizing_Doubt-01,F,52,Black,Man,hetro,39,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
Stigmatizing_Doubt-04,F,52,Black,Man,hetro,34,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing_Doubt-07,F,52,Black,Man,hetro,32,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing_Blame-01,F,52,Black,Man,hetro,33,4.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing_Blame-04,F,52,Black,Man,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-07,F,52,Black,Man,hetro,33,3.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-01,F,52,Black,Man,hetro,29,3.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0
Stigmatizing_Stereotyping-04,F,52,Black,Man,hetro,33,3.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0
Stigmatizing_Stereotyping-07,F,52,Black,Man,hetro,26,3.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0
Neutral-01,F,52,Black,Woman,hetro,36,3.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0
Stigmatizing-01,F,52,Black,Woman,hetro,34,4.0,5.0,5.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-04,F,52,Black,Woman,hetro,33,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0
Stigmatizing-07,F,52,Black,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing-14,F,52,Black,Woman,hetro,34,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0
Stigmatizing-21,F,52,Black,Woman,hetro,31,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Doubt-01,F,52,Black,Woman,hetro,35,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing_Doubt-04,F,52,Black,Woman,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing_Doubt-07,F,52,Black,Woman,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0
Stigmatizing_Blame-01,F,52,Black,Woman,hetro,33,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-04,F,52,Black,Woman,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0
Stigmatizing_Blame-07,F,52,Black,Woman,hetro,24,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0
Stigmatizing_Stereotyping-01,F,52,Black,Woman,hetro,35,4.0,5.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0
Stigmatizing_Stereotyping-04,F,52,Black,Woman,hetro,35,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing_Stereotyping-07,F,52,Black,Woman,hetro,35,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
Neutral-01,F,52,White,Man,hetro,36,4.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0
Stigmatizing-01,F,52,White,Man,hetro,34,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0
Stigmatizing-04,F,52,White,Man,hetro,32,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing-07,F,52,White,Man,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing-14,F,52,White,Man,hetro,25,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0
Stigmatizing-21,F,52,White,Man,hetro,20,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Stigmatizing_Doubt-01,F,52,White,Man,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing_Doubt-04,F,52,White,Man,hetro,28,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0
Stigmatizing_Doubt-07,F,52,White,Man,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing_Blame-01,F,52,White,Man,hetro,35,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0
Stigmatizing_Blame-04,F,52,White,Man,hetro,28,3.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0
Stigmatizing_Blame-07,F,52,White,Man,hetro,33,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-01,F,52,White,Man,hetro,31,3.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,52,White,Man,hetro,35,3.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-07,F,52,White,Man,hetro,31,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0
Neutral-01,F,52,White,Woman,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-01,F,52,White,Woman,hetro,35,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
Stigmatizing-04,F,52,White,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing-07,F,52,White,Woman,hetro,35,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0
Stigmatizing-14,F,52,White,Woman,hetro,27,2.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0
Stigmatizing-21,F,52,White,Woman,hetro,26,2.0,3.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0
Stigmatizing_Doubt-01,F,52,White,Woman,hetro,32,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing_Doubt-04,F,52,White,Woman,hetro,40,4.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0
Stigmatizing_Doubt-07,F,52,White,Woman,hetro,28,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0
Stigmatizing_Blame-01,F,52,White,Woman,hetro,31,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-04,F,52,White,Woman,hetro,29,3.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing_Blame-07,F,52,White,Woman,hetro,28,2.0,4.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0
Stigmatizing_Stereotyping-01,F,52,White,Woman,hetro,34,3.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0
Stigmatizing_Stereotyping-04,F,52,White,Woman,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0
Stigmatizing_Stereotyping-07,F,52,White,Woman,hetro,32,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
Neutral-01,F,52,Asian,Man,hetro,31,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0
Stigmatizing-01,F,52,Asian,Man,hetro,32,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0
Stigmatizing-04,F,52,Asian,Man,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-07,F,52,Asian,Man,hetro,25,3.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0
Stigmatizing-14,F,52,Asian,Man,hetro,22,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0
Stigmatizing-21,F,52,Asian,Man,hetro,28,2.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0
Stigmatizing_Doubt-01,F,52,Asian,Man,hetro,41,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0
Stigmatizing_Doubt-04,F,52,Asian,Man,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Doubt-07,F,52,Asian,Man,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-01,F,52,Asian,Man,hetro,36,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0
Stigmatizing_Blame-04,F,52,Asian,Man,hetro,33,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Blame-07,F,52,Asian,Man,hetro,24,2.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0
Stigmatizing_Stereotyping-01,F,52,Asian,Man,hetro,37,3.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0
Stigmatizing_Stereotyping-04,F,52,Asian,Man,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-07,F,52,Asian,Man,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0
Neutral-01,F,52,Asian,Woman,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0
Stigmatizing-01,F,52,Asian,Woman,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0
Stigmatizing-04,F,52,Asian,Woman,hetro,30,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0
Stigmatizing-07,F,52,Asian,Woman,hetro,36,3.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0
Stigmatizing-14,F,52,Asian,Woman,hetro,25,2.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0
Stigmatizing-21,F,52,Asian,Woman,hetro,20,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0
Stigmatizing_Doubt-01,F,52,Asian,Woman,hetro,38,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0
Stigmatizing_Doubt-04,F,52,Asian,Woman,hetro,35,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
Stigmatizing_Doubt-07,F,52,Asian,Woman,hetro,30,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0
Stigmatizing_Blame-01,F,52,Asian,Woman,hetro,33,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing_Blame-04,F,52,Asian,Woman,hetro,32,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0
Stigmatizing_Blame-07,F,52,Asian,Woman,hetro,29,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-01,F,52,Asian,Woman,hetro,32,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,52,Asian,Woman,hetro,27,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0
Stigmatizing_Stereotyping-07,F,52,Asian,Woman,hetro,32,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0
Neutral-01,F,52,Hispanic,Man,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-01,F,52,Hispanic,Man,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-04,F,52,Hispanic,Man,hetro,33,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0
Stigmatizing-07,F,52,Hispanic,Man,hetro,23,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0
Stigmatizing-14,F,52,Hispanic,Man,hetro,31,2.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0
Stigmatizing-21,F,52,Hispanic,Man,hetro,18,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Stigmatizing_Doubt-01,F,52,Hispanic,Man,hetro,34,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Doubt-04,F,52,Hispanic,Man,hetro,29,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0
Stigmatizing_Doubt-07,F,52,Hispanic,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-01,F,52,Hispanic,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-04,F,52,Hispanic,Man,hetro,28,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0
Stigmatizing_Blame-07,F,52,Hispanic,Man,hetro,30,3.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0
Stigmatizing_Stereotyping-01,F,52,Hispanic,Man,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-04,F,52,Hispanic,Man,hetro,28,3.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0
Stigmatizing_Stereotyping-07,F,52,Hispanic,Man,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Neutral-01,F,52,Hispanic,Woman,hetro,32,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing-01,F,52,Hispanic,Woman,hetro,33,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0
Stigmatizing-04,F,52,Hispanic,Woman,hetro,38,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0
Stigmatizing-07,F,52,Hispanic,Woman,hetro,26,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0
Stigmatizing-14,F,52,Hispanic,Woman,hetro,22,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0
Stigmatizing-21,F,52,Hispanic,Woman,hetro,31,2.0,4.0,3.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0
Stigmatizing_Doubt-01,F,52,Hispanic,Woman,hetro,37,4.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0
Stigmatizing_Doubt-04,F,52,Hispanic,Woman,hetro,37,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0
Stigmatizing_Doubt-07,F,52,Hispanic,Woman,hetro,32,3.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0
Stigmatizing_Blame-01,F,52,Hispanic,Woman,hetro,32,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0
Stigmatizing_Blame-04,F,52,Hispanic,Woman,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-07,F,52,Hispanic,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-01,F,52,Hispanic,Woman,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,52,Hispanic,Woman,hetro,29,3.0,5.0,5.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0
Stigmatizing_Stereotyping-07,F,52,Hispanic,Woman,hetro,28,3.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0
Neutral-01,F,53,Black,Man,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0
Stigmatizing-01,F,53,Black,Man,hetro,38,4.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing-04,F,53,Black,Man,hetro,34,3.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing-07,F,53,Black,Man,hetro,30,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Stigmatizing-14,F,53,Black,Man,hetro,35,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0
Stigmatizing-21,F,53,Black,Man,hetro,23,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0
Stigmatizing_Doubt-01,F,53,Black,Man,hetro,33,3.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Doubt-04,F,53,Black,Man,hetro,26,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0
Stigmatizing_Doubt-07,F,53,Black,Man,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0
Stigmatizing_Blame-01,F,53,Black,Man,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Blame-04,F,53,Black,Man,hetro,30,3.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing_Blame-07,F,53,Black,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-01,F,53,Black,Man,hetro,34,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing_Stereotyping-04,F,53,Black,Man,hetro,30,3.0,4.0,4.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0
Stigmatizing_Stereotyping-07,F,53,Black,Man,hetro,34,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0
Neutral-01,F,53,Black,Woman,hetro,37,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0
Stigmatizing-01,F,53,Black,Woman,hetro,34,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-04,F,53,Black,Woman,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0
Stigmatizing-07,F,53,Black,Woman,hetro,35,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
Stigmatizing-14,F,53,Black,Woman,hetro,33,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0
Stigmatizing-21,F,53,Black,Woman,hetro,22,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
Stigmatizing_Doubt-01,F,53,Black,Woman,hetro,40,4.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0
Stigmatizing_Doubt-04,F,53,Black,Woman,hetro,33,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
Stigmatizing_Doubt-07,F,53,Black,Woman,hetro,36,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0
Stigmatizing_Blame-01,F,53,Black,Woman,hetro,32,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
Stigmatizing_Blame-04,F,53,Black,Woman,hetro,37,3.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
Stigmatizing_Blame-07,F,53,Black,Woman,hetro,32,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0
Stigmatizing_Stereotyping-01,F,53,Black,Woman,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-04,F,53,Black,Woman,hetro,33,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
Stigmatizing_Stereotyping-07,F,53,Black,Woman,hetro,27,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0
Neutral-01,F,53,White,Man,hetro,33,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0
Stigmatizing-01,F,53,White,Man,hetro,31,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0
Stigmatizing-04,F,53,White,Man,hetro,32,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0
Stigmatizing-07,F,53,White,Man,hetro,34,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0
