Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing-01,R,25,Black,Man,hetro,4
Stigmatizing-04,R,25,Black,Man,hetro,4
Stigmatizing-07,R,25,Black,Man,hetro,4
Stigmatizing-14,R,25,Black,Man,hetro,4
Stigmatizing-21,R,25,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,25,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,25,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,25,Black,Man,hetro,4
Stigmatizing_Blame-01,R,25,Black,Man,hetro,4
Stigmatizing_Blame-04,R,25,Black,Man,hetro,4
Stigmatizing_Blame-07,R,25,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,25,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,25,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,25,Black,Man,hetro,4
Neutral-01,R,25,Black,Man,homo,4
Stigmatizing-01,R,25,Black,Man,homo,4
Stigmatizing-04,R,25,Black,Man,homo,4
Stigmatizing-07,R,25,Black,Man,homo,4
Stigmatizing-14,R,25,Black,Man,homo,4
Stigmatizing-21,R,25,Black,Man,homo,4
Stigmatizing_Doubt-01,R,25,Black,Man,homo,4
Stigmatizing_Doubt-04,R,25,Black,Man,homo,3
Stigmatizing_Doubt-07,R,25,Black,Man,homo,4
Stigmatizing_Blame-01,R,25,Black,Man,homo,4
Stigmatizing_Blame-04,R,25,Black,Man,homo,4
Stigmatizing_Blame-07,R,25,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,25,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,25,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,25,Black,Man,homo,4
Neutral-01,R,25,Black,Woman,hetro,4
Stigmatizing-01,R,25,Black,Woman,hetro,4
Stigmatizing-04,R,25,Black,Woman,hetro,4
Stigmatizing-07,R,25,Black,Woman,hetro,4
Stigmatizing-14,R,25,Black,Woman,hetro,3
Stigmatizing-21,R,25,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,25,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,25,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,25,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,25,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,25,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,25,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,25,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,25,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,25,Black,Woman,hetro,4
Neutral-01,R,25,Black,Woman,homo,4
Stigmatizing-01,R,25,Black,Woman,homo,3
Stigmatizing-04,R,25,Black,Woman,homo,4
Stigmatizing-07,R,25,Black,Woman,homo,3
Stigmatizing-14,R,25,Black,Woman,homo,4
Stigmatizing-21,R,25,Black,Woman,homo,3
Stigmatizing_Doubt-01,R,25,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,25,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,25,Black,Woman,homo,3
Stigmatizing_Blame-01,R,25,Black,Woman,homo,3
Stigmatizing_Blame-04,R,25,Black,Woman,homo,4
Stigmatizing_Blame-07,R,25,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,25,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,25,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,25,Black,Woman,homo,4
Neutral-01,R,26,Black,Man,hetro,4
Stigmatizing-01,R,26,Black,Man,hetro,4
Stigmatizing-04,R,26,Black,Man,hetro,4
Stigmatizing-07,R,26,Black,Man,hetro,4
Stigmatizing-14,R,26,Black,Man,hetro,4
Stigmatizing-21,R,26,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,26,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,26,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,26,Black,Man,hetro,4
Stigmatizing_Blame-01,R,26,Black,Man,hetro,4
Stigmatizing_Blame-04,R,26,Black,Man,hetro,4
Stigmatizing_Blame-07,R,26,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,26,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,26,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,26,Black,Man,hetro,4
Neutral-01,R,26,Black,Man,homo,4
Stigmatizing-01,R,26,Black,Man,homo,4
Stigmatizing-04,R,26,Black,Man,homo,4
Stigmatizing-07,R,26,Black,Man,homo,4
Stigmatizing-14,R,26,Black,Man,homo,3
Stigmatizing-21,R,26,Black,Man,homo,4
Stigmatizing_Doubt-01,R,26,Black,Man,homo,4
Stigmatizing_Doubt-04,R,26,Black,Man,homo,4
Stigmatizing_Doubt-07,R,26,Black,Man,homo,4
Stigmatizing_Blame-01,R,26,Black,Man,homo,4
Stigmatizing_Blame-04,R,26,Black,Man,homo,3
Stigmatizing_Blame-07,R,26,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,26,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,26,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,26,Black,Man,homo,4
Neutral-01,R,26,Black,Woman,hetro,4
Stigmatizing-01,R,26,Black,Woman,hetro,4
Stigmatizing-04,R,26,Black,Woman,hetro,4
Stigmatizing-07,R,26,Black,Woman,hetro,4
Stigmatizing-14,R,26,Black,Woman,hetro,4
Stigmatizing-21,R,26,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,26,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,26,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,26,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,26,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,26,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,26,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,26,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,26,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,26,Black,Woman,hetro,4
Neutral-01,R,26,Black,Woman,homo,4
Stigmatizing-01,R,26,Black,Woman,homo,4
Stigmatizing-04,R,26,Black,Woman,homo,4
Stigmatizing-07,R,26,Black,Woman,homo,4
Stigmatizing-14,R,26,Black,Woman,homo,4
Stigmatizing-21,R,26,Black,Woman,homo,3
Stigmatizing_Doubt-01,R,26,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,26,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,26,Black,Woman,homo,4
Stigmatizing_Blame-01,R,26,Black,Woman,homo,4
Stigmatizing_Blame-04,R,26,Black,Woman,homo,3
Stigmatizing_Blame-07,R,26,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,26,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,26,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,26,Black,Woman,homo,4
Neutral-01,R,27,Black,Man,hetro,4
Stigmatizing-01,R,27,Black,Man,hetro,4
Stigmatizing-04,R,27,Black,Man,hetro,4
Stigmatizing-07,R,27,Black,Man,hetro,4
Stigmatizing-14,R,27,Black,Man,hetro,4
Stigmatizing-21,R,27,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,27,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,27,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,27,Black,Man,hetro,4
Stigmatizing_Blame-01,R,27,Black,Man,hetro,4
Stigmatizing_Blame-04,R,27,Black,Man,hetro,4
Stigmatizing_Blame-07,R,27,Black,Man,hetro,3
Stigmatizing_Stereotyping-01,R,27,Black,Man,hetro,3
Stigmatizing_Stereotyping-04,R,27,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,27,Black,Man,hetro,3
Neutral-01,R,27,Black,Man,homo,4
Stigmatizing-01,R,27,Black,Man,homo,4
Stigmatizing-04,R,27,Black,Man,homo,4
Stigmatizing-07,R,27,Black,Man,homo,4
Stigmatizing-14,R,27,Black,Man,homo,4
Stigmatizing-21,R,27,Black,Man,homo,4
Stigmatizing_Doubt-01,R,27,Black,Man,homo,4
Stigmatizing_Doubt-04,R,27,Black,Man,homo,4
Stigmatizing_Doubt-07,R,27,Black,Man,homo,4
Stigmatizing_Blame-01,R,27,Black,Man,homo,4
Stigmatizing_Blame-04,R,27,Black,Man,homo,4
Stigmatizing_Blame-07,R,27,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,27,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,27,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,27,Black,Man,homo,4
Neutral-01,R,27,Black,Woman,hetro,3
Stigmatizing-01,R,27,Black,Woman,hetro,4
Stigmatizing-04,R,27,Black,Woman,hetro,4
Stigmatizing-07,R,27,Black,Woman,hetro,4
Stigmatizing-14,R,27,Black,Woman,hetro,4
Stigmatizing-21,R,27,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,27,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,27,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,27,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,27,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,27,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,27,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,27,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,27,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,27,Black,Woman,hetro,4
Neutral-01,R,27,Black,Woman,homo,4
Stigmatizing-01,R,27,Black,Woman,homo,4
Stigmatizing-04,R,27,Black,Woman,homo,4
Stigmatizing-07,R,27,Black,Woman,homo,4
Stigmatizing-14,R,27,Black,Woman,homo,4
Stigmatizing-21,R,27,Black,Woman,homo,4
Stigmatizing_Doubt-01,R,27,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,27,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,27,Black,Woman,homo,3
Stigmatizing_Blame-01,R,27,Black,Woman,homo,4
Stigmatizing_Blame-04,R,27,Black,Woman,homo,4
Stigmatizing_Blame-07,R,27,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,27,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,27,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,27,Black,Woman,homo,4
Neutral-01,R,28,Black,Man,hetro,4
Stigmatizing-01,R,28,Black,Man,hetro,4
Stigmatizing-04,R,28,Black,Man,hetro,4
Stigmatizing-07,R,28,Black,Man,hetro,4
Stigmatizing-14,R,28,Black,Man,hetro,4
Stigmatizing-21,R,28,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,28,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,28,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,28,Black,Man,hetro,4
Stigmatizing_Blame-01,R,28,Black,Man,hetro,4
Stigmatizing_Blame-04,R,28,Black,Man,hetro,4
Stigmatizing_Blame-07,R,28,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,28,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,28,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,28,Black,Man,hetro,4
Neutral-01,R,28,Black,Man,homo,4
Stigmatizing-01,R,28,Black,Man,homo,4
Stigmatizing-04,R,28,Black,Man,homo,4
Stigmatizing-07,R,28,Black,Man,homo,4
Stigmatizing-14,R,28,Black,Man,homo,4
Stigmatizing-21,R,28,Black,Man,homo,4
Stigmatizing_Doubt-01,R,28,Black,Man,homo,4
Stigmatizing_Doubt-04,R,28,Black,Man,homo,3
Stigmatizing_Doubt-07,R,28,Black,Man,homo,4
Stigmatizing_Blame-01,R,28,Black,Man,homo,4
Stigmatizing_Blame-04,R,28,Black,Man,homo,4
Stigmatizing_Blame-07,R,28,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,28,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,28,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,28,Black,Man,homo,4
Neutral-01,R,28,Black,Woman,hetro,4
Stigmatizing-01,R,28,Black,Woman,hetro,4
Stigmatizing-04,R,28,Black,Woman,hetro,4
Stigmatizing-07,R,28,Black,Woman,hetro,4
Stigmatizing-14,R,28,Black,Woman,hetro,4
Stigmatizing-21,R,28,Black,Woman,hetro,3
Stigmatizing_Doubt-01,R,28,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,28,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,28,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,28,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,28,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,28,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,28,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,28,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,28,Black,Woman,hetro,3
Neutral-01,R,28,Black,Woman,homo,3
Stigmatizing-01,R,28,Black,Woman,homo,4
Stigmatizing-04,R,28,Black,Woman,homo,4
Stigmatizing-07,R,28,Black,Woman,homo,4
Stigmatizing-14,R,28,Black,Woman,homo,4
Stigmatizing-21,R,28,Black,Woman,homo,4
Stigmatizing_Doubt-01,R,28,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,28,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,28,Black,Woman,homo,4
Stigmatizing_Blame-01,R,28,Black,Woman,homo,4
Stigmatizing_Blame-04,R,28,Black,Woman,homo,4
Stigmatizing_Blame-07,R,28,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,28,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,28,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,28,Black,Woman,homo,4
Neutral-01,R,29,Black,Man,hetro,4
Stigmatizing-01,R,29,Black,Man,hetro,4
Stigmatizing-04,R,29,Black,Man,hetro,4
Stigmatizing-07,R,29,Black,Man,hetro,4
Stigmatizing-14,R,29,Black,Man,hetro,3
Stigmatizing-21,R,29,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,29,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,29,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,29,Black,Man,hetro,4
Stigmatizing_Blame-01,R,29,Black,Man,hetro,4
Stigmatizing_Blame-04,R,29,Black,Man,hetro,4
Stigmatizing_Blame-07,R,29,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,29,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,29,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,29,Black,Man,hetro,4
Neutral-01,R,29,Black,Man,homo,4
Stigmatizing-01,R,29,Black,Man,homo,4
Stigmatizing-04,R,29,Black,Man,homo,4
Stigmatizing-07,R,29,Black,Man,homo,4
Stigmatizing-14,R,29,Black,Man,homo,4
Stigmatizing-21,R,29,Black,Man,homo,4
Stigmatizing_Doubt-01,R,29,Black,Man,homo,4
Stigmatizing_Doubt-04,R,29,Black,Man,homo,4
Stigmatizing_Doubt-07,R,29,Black,Man,homo,4
Stigmatizing_Blame-01,R,29,Black,Man,homo,4
Stigmatizing_Blame-04,R,29,Black,Man,homo,4
Stigmatizing_Blame-07,R,29,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,29,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,29,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,29,Black,Man,homo,4
Neutral-01,R,29,Black,Woman,hetro,3
Stigmatizing-01,R,29,Black,Woman,hetro,4
Stigmatizing-04,R,29,Black,Woman,hetro,4
Stigmatizing-07,R,29,Black,Woman,hetro,4
Stigmatizing-14,R,29,Black,Woman,hetro,4
Stigmatizing-21,R,29,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,29,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,29,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,29,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,29,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,29,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,29,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,29,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,29,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,29,Black,Woman,hetro,4
Neutral-01,R,29,Black,Woman,homo,4
Stigmatizing-01,R,29,Black,Woman,homo,4
Stigmatizing-04,R,29,Black,Woman,homo,4
Stigmatizing-07,R,29,Black,Woman,homo,4
Stigmatizing-14,R,29,Black,Woman,homo,4
Stigmatizing-21,R,29,Black,Woman,homo,3
Stigmatizing_Doubt-01,R,29,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,29,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,29,Black,Woman,homo,4
Stigmatizing_Blame-01,R,29,Black,Woman,homo,4
Stigmatizing_Blame-04,R,29,Black,Woman,homo,4
Stigmatizing_Blame-07,R,29,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,29,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,29,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,29,Black,Woman,homo,4
Neutral-01,R,30,Black,Man,hetro,4
Stigmatizing-01,R,30,Black,Man,hetro,4
Stigmatizing-04,R,30,Black,Man,hetro,4
Stigmatizing-07,R,30,Black,Man,hetro,4
Stigmatizing-14,R,30,Black,Man,hetro,4
Stigmatizing-21,R,30,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,30,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,30,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,30,Black,Man,hetro,4
Stigmatizing_Blame-01,R,30,Black,Man,hetro,4
Stigmatizing_Blame-04,R,30,Black,Man,hetro,4
Stigmatizing_Blame-07,R,30,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,30,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,30,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,30,Black,Man,hetro,4
Neutral-01,R,30,Black,Man,homo,4
Stigmatizing-01,R,30,Black,Man,homo,4
Stigmatizing-04,R,30,Black,Man,homo,4
Stigmatizing-07,R,30,Black,Man,homo,4
Stigmatizing-14,R,30,Black,Man,homo,4
Stigmatizing-21,R,30,Black,Man,homo,4
Stigmatizing_Doubt-01,R,30,Black,Man,homo,4
Stigmatizing_Doubt-04,R,30,Black,Man,homo,4
Stigmatizing_Doubt-07,R,30,Black,Man,homo,4
Stigmatizing_Blame-01,R,30,Black,Man,homo,4
Stigmatizing_Blame-04,R,30,Black,Man,homo,4
Stigmatizing_Blame-07,R,30,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,30,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,30,Black,Man,homo,3
Stigmatizing_Stereotyping-07,R,30,Black,Man,homo,3
Neutral-01,R,30,Black,Woman,hetro,4
Stigmatizing-01,R,30,Black,Woman,hetro,4
Stigmatizing-04,R,30,Black,Woman,hetro,4
Stigmatizing-07,R,30,Black,Woman,hetro,4
Stigmatizing-14,R,30,Black,Woman,hetro,3
Stigmatizing-21,R,30,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,30,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,30,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,30,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,30,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,30,Black,Woman,hetro,3
Stigmatizing_Blame-07,R,30,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,30,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,30,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,30,Black,Woman,hetro,3
Neutral-01,R,30,Black,Woman,homo,4
Stigmatizing-01,R,30,Black,Woman,homo,3
Stigmatizing-04,R,30,Black,Woman,homo,4
Stigmatizing-07,R,30,Black,Woman,homo,4
Stigmatizing-14,R,30,Black,Woman,homo,4
Stigmatizing-21,R,30,Black,Woman,homo,4
Stigmatizing_Doubt-01,R,30,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,30,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,30,Black,Woman,homo,4
Stigmatizing_Blame-01,R,30,Black,Woman,homo,4
Stigmatizing_Blame-04,R,30,Black,Woman,homo,4
Stigmatizing_Blame-07,R,30,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,30,Black,Woman,homo,3
Stigmatizing_Stereotyping-04,R,30,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,30,Black,Woman,homo,4
Neutral-01,R,31,Black,Man,hetro,4
Stigmatizing-01,R,31,Black,Man,hetro,4
Stigmatizing-04,R,31,Black,Man,hetro,4
Stigmatizing-07,R,31,Black,Man,hetro,4
Stigmatizing-14,R,31,Black,Man,hetro,4
Stigmatizing-21,R,31,Black,Man,hetro,3
Stigmatizing_Doubt-01,R,31,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,31,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,31,Black,Man,hetro,4
Stigmatizing_Blame-01,R,31,Black,Man,hetro,4
Stigmatizing_Blame-04,R,31,Black,Man,hetro,4
Stigmatizing_Blame-07,R,31,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,31,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,31,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,31,Black,Man,hetro,4
Neutral-01,R,31,Black,Man,homo,4
Stigmatizing-01,R,31,Black,Man,homo,4
Stigmatizing-04,R,31,Black,Man,homo,4
Stigmatizing-07,R,31,Black,Man,homo,4
Stigmatizing-14,R,31,Black,Man,homo,4
Stigmatizing-21,R,31,Black,Man,homo,4
Stigmatizing_Doubt-01,R,31,Black,Man,homo,4
Stigmatizing_Doubt-04,R,31,Black,Man,homo,4
Stigmatizing_Doubt-07,R,31,Black,Man,homo,4
Stigmatizing_Blame-01,R,31,Black,Man,homo,4
Stigmatizing_Blame-04,R,31,Black,Man,homo,3
Stigmatizing_Blame-07,R,31,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,31,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,31,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,31,Black,Man,homo,4
Neutral-01,R,31,Black,Woman,hetro,4
Stigmatizing-01,R,31,Black,Woman,hetro,4
Stigmatizing-04,R,31,Black,Woman,hetro,4
Stigmatizing-07,R,31,Black,Woman,hetro,4
Stigmatizing-14,R,31,Black,Woman,hetro,4
Stigmatizing-21,R,31,Black,Woman,hetro,1
Stigmatizing_Doubt-01,R,31,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,31,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,31,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,31,Black,Woman,hetro,3
Stigmatizing_Blame-04,R,31,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,31,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,31,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,31,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,31,Black,Woman,hetro,4
Neutral-01,R,31,Black,Woman,homo,4
Stigmatizing-01,R,31,Black,Woman,homo,4
Stigmatizing-04,R,31,Black,Woman,homo,3
Stigmatizing-07,R,31,Black,Woman,homo,4
Stigmatizing-14,R,31,Black,Woman,homo,4
Stigmatizing-21,R,31,Black,Woman,homo,4
Stigmatizing_Doubt-01,R,31,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,31,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,31,Black,Woman,homo,4
Stigmatizing_Blame-01,R,31,Black,Woman,homo,4
Stigmatizing_Blame-04,R,31,Black,Woman,homo,4
Stigmatizing_Blame-07,R,31,Black,Woman,homo,4
Stigmatizing_Stereotyping-01,R,31,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,31,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,31,Black,Woman,homo,4
Neutral-01,R,32,Black,Man,hetro,4
Stigmatizing-01,R,32,Black,Man,hetro,4
Stigmatizing-04,R,32,Black,Man,hetro,3
Stigmatizing-07,R,32,Black,Man,hetro,4
Stigmatizing-14,R,32,Black,Man,hetro,4
Stigmatizing-21,R,32,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,32,Black,Man,hetro,3
Stigmatizing_Doubt-04,R,32,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,32,Black,Man,hetro,4
Stigmatizing_Blame-01,R,32,Black,Man,hetro,4
Stigmatizing_Blame-04,R,32,Black,Man,hetro,4
Stigmatizing_Blame-07,R,32,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,32,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,32,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,32,Black,Man,hetro,4
Neutral-01,R,32,Black,Man,homo,3
Stigmatizing-01,R,32,Black,Man,homo,3
Stigmatizing-04,R,32,Black,Man,homo,4
Stigmatizing-07,R,32,Black,Man,homo,4
Stigmatizing-14,R,32,Black,Man,homo,4
Stigmatizing-21,R,32,Black,Man,homo,4
Stigmatizing_Doubt-01,R,32,Black,Man,homo,4
Stigmatizing_Doubt-04,R,32,Black,Man,homo,4
Stigmatizing_Doubt-07,R,32,Black,Man,homo,4
Stigmatizing_Blame-01,R,32,Black,Man,homo,3
Stigmatizing_Blame-04,R,32,Black,Man,homo,4
Stigmatizing_Blame-07,R,32,Black,Man,homo,4
Stigmatizing_Stereotyping-01,R,32,Black,Man,homo,4
Stigmatizing_Stereotyping-04,R,32,Black,Man,homo,4
Stigmatizing_Stereotyping-07,R,32,Black,Man,homo,4
Neutral-01,R,32,Black,Woman,hetro,4
Stigmatizing-01,R,32,Black,Woman,hetro,4
Stigmatizing-04,R,32,Black,Woman,hetro,4
Stigmatizing-07,R,32,Black,Woman,hetro,4
Stigmatizing-14,R,32,Black,Woman,hetro,4
Stigmatizing-21,R,32,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,32,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,32,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,32,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,32,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,32,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,32,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,32,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,32,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,32,Black,Woman,hetro,3
Neutral-01,R,32,Black,Woman,homo,4
Stigmatizing-01,R,32,Black,Woman,homo,3
Stigmatizing-04,R,32,Black,Woman,homo,4
Stigmatizing-07,R,32,Black,Woman,homo,4
Stigmatizing-14,R,32,Black,Woman,homo,4
Stigmatizing-21,R,32,Black,Woman,homo,4
Stigmatizing_Doubt-01,R,32,Black,Woman,homo,4
Stigmatizing_Doubt-04,R,32,Black,Woman,homo,4
Stigmatizing_Doubt-07,R,32,Black,Woman,homo,4
Stigmatizing_Blame-01,R,32,Black,Woman,homo,4
Stigmatizing_Blame-04,R,32,Black,Woman,homo,4
Stigmatizing_Blame-07,R,32,Black,Woman,homo,3
Stigmatizing_Stereotyping-01,R,32,Black,Woman,homo,4
Stigmatizing_Stereotyping-04,R,32,Black,Woman,homo,4
Stigmatizing_Stereotyping-07,R,32,Black,Woman,homo,4
