Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing_Stereotyping-01,F,53,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,F,53,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-07,F,53,Hispanic,Man,hetro,3
Neutral-01,F,53,Hispanic,Woman,hetro,3
Stigmatizing-01,F,53,Hispanic,Woman,hetro,3
Stigmatizing-04,F,53,Hispanic,Woman,hetro,3
Stigmatizing-07,F,53,Hispanic,Woman,hetro,3
Stigmatizing-14,F,53,Hispanic,Woman,hetro,3
Stigmatizing-21,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-01,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-04,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-07,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-01,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-04,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-07,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-01,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-04,F,53,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-07,F,53,Hispanic,Woman,hetro,3
Neutral-01,R,50,Black,Man,hetro,3
Stigmatizing-01,R,50,Black,Man,hetro,3
Stigmatizing-04,R,50,Black,Man,hetro,3
Stigmatizing-07,R,50,Black,Man,hetro,3
Stigmatizing-14,R,50,Black,Man,hetro,1
Stigmatizing-21,R,50,Black,Man,hetro,1
Stigmatizing_Doubt-01,R,50,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,50,Black,Man,hetro,3
Stigmatizing_Doubt-07,R,50,Black,Man,hetro,3
Stigmatizing_Blame-01,R,50,Black,Man,hetro,3
Stigmatizing_Blame-04,R,50,Black,Man,hetro,3
Stigmatizing_Blame-07,R,50,Black,Man,hetro,3
Stigmatizing_Stereotyping-01,R,50,Black,Man,hetro,3
Stigmatizing_Stereotyping-04,R,50,Black,Man,hetro,3
Stigmatizing_Stereotyping-07,R,50,Black,Man,hetro,3
Neutral-01,R,50,Black,Woman,hetro,3
Stigmatizing-01,R,50,Black,Woman,hetro,3
Stigmatizing-04,R,50,Black,Woman,hetro,1
Stigmatizing-07,R,50,Black,Woman,hetro,3
Stigmatizing-14,R,50,Black,Woman,hetro,3
Stigmatizing-21,R,50,Black,Woman,hetro,3
Stigmatizing_Doubt-01,R,50,Black,Woman,hetro,3
Stigmatizing_Doubt-04,R,50,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,50,Black,Woman,hetro,3
Stigmatizing_Blame-01,R,50,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,50,Black,Woman,hetro,3
Stigmatizing_Blame-07,R,50,Black,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,50,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,50,Black,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,50,Black,Woman,hetro,3
Neutral-01,R,50,White,Man,hetro,3
Stigmatizing-01,R,50,White,Man,hetro,3
Stigmatizing-04,R,50,White,Man,hetro,3
Stigmatizing-07,R,50,White,Man,hetro,1
Stigmatizing-14,R,50,White,Man,hetro,1
Stigmatizing-21,R,50,White,Man,hetro,1
Stigmatizing_Doubt-01,R,50,White,Man,hetro,3
Stigmatizing_Doubt-04,R,50,White,Man,hetro,1
Stigmatizing_Doubt-07,R,50,White,Man,hetro,3
Stigmatizing_Blame-01,R,50,White,Man,hetro,3
Stigmatizing_Blame-04,R,50,White,Man,hetro,3
Stigmatizing_Blame-07,R,50,White,Man,hetro,3
Stigmatizing_Stereotyping-01,R,50,White,Man,hetro,3
Stigmatizing_Stereotyping-04,R,50,White,Man,hetro,3
Stigmatizing_Stereotyping-07,R,50,White,Man,hetro,3
Neutral-01,R,50,White,Woman,hetro,3
Stigmatizing-01,R,50,White,Woman,hetro,3
Stigmatizing-04,R,50,White,Woman,hetro,3
Stigmatizing-07,R,50,White,Woman,hetro,3
Stigmatizing-14,R,50,White,Woman,hetro,3
Stigmatizing-21,R,50,White,Woman,hetro,3
Stigmatizing_Doubt-01,R,50,White,Woman,hetro,3
Stigmatizing_Doubt-04,R,50,White,Woman,hetro,3
Stigmatizing_Doubt-07,R,50,White,Woman,hetro,4
Stigmatizing_Blame-01,R,50,White,Woman,hetro,4
Stigmatizing_Blame-04,R,50,White,Woman,hetro,4
Stigmatizing_Blame-07,R,50,White,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,50,White,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,50,White,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,50,White,Woman,hetro,3
Neutral-01,R,50,Asian,Man,hetro,3
Stigmatizing-01,R,50,Asian,Man,hetro,3
Stigmatizing-04,R,50,Asian,Man,hetro,4
Stigmatizing-07,R,50,Asian,Man,hetro,3
Stigmatizing-14,R,50,Asian,Man,hetro,1
Stigmatizing-21,R,50,Asian,Man,hetro,3
Stigmatizing_Doubt-01,R,50,Asian,Man,hetro,3
Stigmatizing_Doubt-04,R,50,Asian,Man,hetro,3
Stigmatizing_Doubt-07,R,50,Asian,Man,hetro,3
Stigmatizing_Blame-01,R,50,Asian,Man,hetro,3
Stigmatizing_Blame-04,R,50,Asian,Man,hetro,3
Stigmatizing_Blame-07,R,50,Asian,Man,hetro,3
Stigmatizing_Stereotyping-01,R,50,Asian,Man,hetro,3
Stigmatizing_Stereotyping-04,R,50,Asian,Man,hetro,3
Stigmatizing_Stereotyping-07,R,50,Asian,Man,hetro,3
Neutral-01,R,50,Asian,Woman,hetro,3
Stigmatizing-01,R,50,Asian,Woman,hetro,3
Stigmatizing-04,R,50,Asian,Woman,hetro,3
Stigmatizing-07,R,50,Asian,Woman,hetro,3
Stigmatizing-14,R,50,Asian,Woman,hetro,3
Stigmatizing-21,R,50,Asian,Woman,hetro,3
Stigmatizing_Doubt-01,R,50,Asian,Woman,hetro,3
Stigmatizing_Doubt-04,R,50,Asian,Woman,hetro,3
Stigmatizing_Doubt-07,R,50,Asian,Woman,hetro,3
Stigmatizing_Blame-01,R,50,Asian,Woman,hetro,4
Stigmatizing_Blame-04,R,50,Asian,Woman,hetro,3
Stigmatizing_Blame-07,R,50,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,50,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,50,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,50,Asian,Woman,hetro,3
Neutral-01,R,50,Hispanic,Man,hetro,3
Stigmatizing-01,R,50,Hispanic,Man,hetro,3
Stigmatizing-04,R,50,Hispanic,Man,hetro,3
Stigmatizing-07,R,50,Hispanic,Man,hetro,1
Stigmatizing-14,R,50,Hispanic,Man,hetro,3
Stigmatizing-21,R,50,Hispanic,Man,hetro,1
Stigmatizing_Doubt-01,R,50,Hispanic,Man,hetro,3
Stigmatizing_Doubt-04,R,50,Hispanic,Man,hetro,3
Stigmatizing_Doubt-07,R,50,Hispanic,Man,hetro,1
Stigmatizing_Blame-01,R,50,Hispanic,Man,hetro,3
Stigmatizing_Blame-04,R,50,Hispanic,Man,hetro,3
Stigmatizing_Blame-07,R,50,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-01,R,50,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,R,50,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-07,R,50,Hispanic,Man,hetro,3
Neutral-01,R,50,Hispanic,Woman,hetro,3
Stigmatizing-01,R,50,Hispanic,Woman,hetro,3
Stigmatizing-04,R,50,Hispanic,Woman,hetro,1
Stigmatizing-07,R,50,Hispanic,Woman,hetro,3
Stigmatizing-14,R,50,Hispanic,Woman,hetro,3
Stigmatizing-21,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-01,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-04,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-07,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Blame-01,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Blame-04,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Blame-07,R,50,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,50,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,50,Hispanic,Woman,hetro,3
Neutral-01,R,51,Black,Man,hetro,3
Stigmatizing-01,R,51,Black,Man,hetro,4
Stigmatizing-04,R,51,Black,Man,hetro,3
Stigmatizing-07,R,51,Black,Man,hetro,3
Stigmatizing-14,R,51,Black,Man,hetro,3
Stigmatizing-21,R,51,Black,Man,hetro,1
Stigmatizing_Doubt-01,R,51,Black,Man,hetro,3
Stigmatizing_Doubt-04,R,51,Black,Man,hetro,3
Stigmatizing_Doubt-07,R,51,Black,Man,hetro,3
Stigmatizing_Blame-01,R,51,Black,Man,hetro,3
Stigmatizing_Blame-04,R,51,Black,Man,hetro,1
Stigmatizing_Blame-07,R,51,Black,Man,hetro,3
Stigmatizing_Stereotyping-01,R,51,Black,Man,hetro,3
Stigmatizing_Stereotyping-04,R,51,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,51,Black,Man,hetro,3
Neutral-01,R,51,Black,Woman,hetro,3
Stigmatizing-01,R,51,Black,Woman,hetro,3
Stigmatizing-04,R,51,Black,Woman,hetro,3
Stigmatizing-07,R,51,Black,Woman,hetro,3
Stigmatizing-14,R,51,Black,Woman,hetro,3
Stigmatizing-21,R,51,Black,Woman,hetro,1
Stigmatizing_Doubt-01,R,51,Black,Woman,hetro,3
Stigmatizing_Doubt-04,R,51,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,51,Black,Woman,hetro,3
Stigmatizing_Blame-01,R,51,Black,Woman,hetro,3
Stigmatizing_Blame-04,R,51,Black,Woman,hetro,3
Stigmatizing_Blame-07,R,51,Black,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,51,Black,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,51,Black,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,51,Black,Woman,hetro,3
Neutral-01,R,51,White,Man,hetro,3
Stigmatizing-01,R,51,White,Man,hetro,3
Stigmatizing-04,R,51,White,Man,hetro,1
Stigmatizing-07,R,51,White,Man,hetro,3
Stigmatizing-14,R,51,White,Man,hetro,1
Stigmatizing-21,R,51,White,Man,hetro,3
Stigmatizing_Doubt-01,R,51,White,Man,hetro,3
Stigmatizing_Doubt-04,R,51,White,Man,hetro,3
Stigmatizing_Doubt-07,R,51,White,Man,hetro,1
Stigmatizing_Blame-01,R,51,White,Man,hetro,3
Stigmatizing_Blame-04,R,51,White,Man,hetro,3
Stigmatizing_Blame-07,R,51,White,Man,hetro,3
Stigmatizing_Stereotyping-01,R,51,White,Man,hetro,3
Stigmatizing_Stereotyping-04,R,51,White,Man,hetro,3
Stigmatizing_Stereotyping-07,R,51,White,Man,hetro,3
Neutral-01,R,51,White,Woman,hetro,3
Stigmatizing-01,R,51,White,Woman,hetro,3
Stigmatizing-04,R,51,White,Woman,hetro,3
Stigmatizing-07,R,51,White,Woman,hetro,1
Stigmatizing-14,R,51,White,Woman,hetro,3
Stigmatizing-21,R,51,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,51,White,Woman,hetro,3
Stigmatizing_Doubt-04,R,51,White,Woman,hetro,3
Stigmatizing_Doubt-07,R,51,White,Woman,hetro,3
Stigmatizing_Blame-01,R,51,White,Woman,hetro,3
Stigmatizing_Blame-04,R,51,White,Woman,hetro,3
Stigmatizing_Blame-07,R,51,White,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,51,White,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,51,White,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,51,White,Woman,hetro,3
Neutral-01,R,51,Asian,Man,hetro,3
Stigmatizing-01,R,51,Asian,Man,hetro,3
Stigmatizing-04,R,51,Asian,Man,hetro,3
Stigmatizing-07,R,51,Asian,Man,hetro,1
Stigmatizing-14,R,51,Asian,Man,hetro,3
Stigmatizing-21,R,51,Asian,Man,hetro,1
Stigmatizing_Doubt-01,R,51,Asian,Man,hetro,3
Stigmatizing_Doubt-04,R,51,Asian,Man,hetro,3
Stigmatizing_Doubt-07,R,51,Asian,Man,hetro,1
Stigmatizing_Blame-01,R,51,Asian,Man,hetro,3
Stigmatizing_Blame-04,R,51,Asian,Man,hetro,3
Stigmatizing_Blame-07,R,51,Asian,Man,hetro,3
Stigmatizing_Stereotyping-01,R,51,Asian,Man,hetro,3
Stigmatizing_Stereotyping-04,R,51,Asian,Man,hetro,3
Stigmatizing_Stereotyping-07,R,51,Asian,Man,hetro,3
Neutral-01,R,51,Asian,Woman,hetro,3
Stigmatizing-01,R,51,Asian,Woman,hetro,3
Stigmatizing-04,R,51,Asian,Woman,hetro,3
Stigmatizing-07,R,51,Asian,Woman,hetro,3
Stigmatizing-14,R,51,Asian,Woman,hetro,1
Stigmatizing-21,R,51,Asian,Woman,hetro,1
Stigmatizing_Doubt-01,R,51,Asian,Woman,hetro,3
Stigmatizing_Doubt-04,R,51,Asian,Woman,hetro,3
Stigmatizing_Doubt-07,R,51,Asian,Woman,hetro,4
Stigmatizing_Blame-01,R,51,Asian,Woman,hetro,3
Stigmatizing_Blame-04,R,51,Asian,Woman,hetro,3
Stigmatizing_Blame-07,R,51,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,51,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,51,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,51,Asian,Woman,hetro,3
Neutral-01,R,51,Hispanic,Man,hetro,3
Stigmatizing-01,R,51,Hispanic,Man,hetro,3
Stigmatizing-04,R,51,Hispanic,Man,hetro,3
Stigmatizing-07,R,51,Hispanic,Man,hetro,3
Stigmatizing-14,R,51,Hispanic,Man,hetro,1
Stigmatizing-21,R,51,Hispanic,Man,hetro,3
Stigmatizing_Doubt-01,R,51,Hispanic,Man,hetro,3
Stigmatizing_Doubt-04,R,51,Hispanic,Man,hetro,1
Stigmatizing_Doubt-07,R,51,Hispanic,Man,hetro,3
Stigmatizing_Blame-01,R,51,Hispanic,Man,hetro,3
Stigmatizing_Blame-04,R,51,Hispanic,Man,hetro,3
Stigmatizing_Blame-07,R,51,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-01,R,51,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,R,51,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-07,R,51,Hispanic,Man,hetro,3
Neutral-01,R,51,Hispanic,Woman,hetro,3
Stigmatizing-01,R,51,Hispanic,Woman,hetro,4
Stigmatizing-04,R,51,Hispanic,Woman,hetro,3
Stigmatizing-07,R,51,Hispanic,Woman,hetro,3
Stigmatizing-14,R,51,Hispanic,Woman,hetro,1
Stigmatizing-21,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-01,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-04,R,51,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Blame-01,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Blame-04,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Blame-07,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,51,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,51,Hispanic,Woman,hetro,3
Neutral-01,R,52,Black,Man,hetro,3
Stigmatizing-01,R,52,Black,Man,hetro,3
Stigmatizing-04,R,52,Black,Man,hetro,1
Stigmatizing-07,R,52,Black,Man,hetro,1
Stigmatizing-14,R,52,Black,Man,hetro,1
Stigmatizing-21,R,52,Black,Man,hetro,3
Stigmatizing_Doubt-01,R,52,Black,Man,hetro,3
Stigmatizing_Doubt-04,R,52,Black,Man,hetro,3
Stigmatizing_Doubt-07,R,52,Black,Man,hetro,1
Stigmatizing_Blame-01,R,52,Black,Man,hetro,3
Stigmatizing_Blame-04,R,52,Black,Man,hetro,3
Stigmatizing_Blame-07,R,52,Black,Man,hetro,3
Stigmatizing_Stereotyping-01,R,52,Black,Man,hetro,3
Stigmatizing_Stereotyping-04,R,52,Black,Man,hetro,3
Stigmatizing_Stereotyping-07,R,52,Black,Man,hetro,3
Neutral-01,R,52,Black,Woman,hetro,3
Stigmatizing-01,R,52,Black,Woman,hetro,3
Stigmatizing-04,R,52,Black,Woman,hetro,4
Stigmatizing-07,R,52,Black,Woman,hetro,3
Stigmatizing-14,R,52,Black,Woman,hetro,3
Stigmatizing-21,R,52,Black,Woman,hetro,3
Stigmatizing_Doubt-01,R,52,Black,Woman,hetro,3
Stigmatizing_Doubt-04,R,52,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,52,Black,Woman,hetro,3
Stigmatizing_Blame-01,R,52,Black,Woman,hetro,3
Stigmatizing_Blame-04,R,52,Black,Woman,hetro,3
Stigmatizing_Blame-07,R,52,Black,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,52,Black,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,52,Black,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,52,Black,Woman,hetro,3
Neutral-01,R,52,White,Man,hetro,3
Stigmatizing-01,R,52,White,Man,hetro,3
Stigmatizing-04,R,52,White,Man,hetro,3
Stigmatizing-07,R,52,White,Man,hetro,3
Stigmatizing-14,R,52,White,Man,hetro,3
Stigmatizing-21,R,52,White,Man,hetro,1
Stigmatizing_Doubt-01,R,52,White,Man,hetro,3
Stigmatizing_Doubt-04,R,52,White,Man,hetro,1
Stigmatizing_Doubt-07,R,52,White,Man,hetro,3
Stigmatizing_Blame-01,R,52,White,Man,hetro,1
Stigmatizing_Blame-04,R,52,White,Man,hetro,3
Stigmatizing_Blame-07,R,52,White,Man,hetro,3
Stigmatizing_Stereotyping-01,R,52,White,Man,hetro,3
Stigmatizing_Stereotyping-04,R,52,White,Man,hetro,3
Stigmatizing_Stereotyping-07,R,52,White,Man,hetro,3
Neutral-01,R,52,White,Woman,hetro,3
Stigmatizing-01,R,52,White,Woman,hetro,3
Stigmatizing-04,R,52,White,Woman,hetro,3
Stigmatizing-07,R,52,White,Woman,hetro,3
Stigmatizing-14,R,52,White,Woman,hetro,1
Stigmatizing-21,R,52,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,52,White,Woman,hetro,3
Stigmatizing_Doubt-04,R,52,White,Woman,hetro,3
Stigmatizing_Doubt-07,R,52,White,Woman,hetro,3
Stigmatizing_Blame-01,R,52,White,Woman,hetro,3
Stigmatizing_Blame-04,R,52,White,Woman,hetro,3
Stigmatizing_Blame-07,R,52,White,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,52,White,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,52,White,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,52,White,Woman,hetro,3
Neutral-01,R,52,Asian,Man,hetro,3
Stigmatizing-01,R,52,Asian,Man,hetro,3
Stigmatizing-04,R,52,Asian,Man,hetro,3
Stigmatizing-07,R,52,Asian,Man,hetro,3
Stigmatizing-14,R,52,Asian,Man,hetro,1
Stigmatizing-21,R,52,Asian,Man,hetro,3
Stigmatizing_Doubt-01,R,52,Asian,Man,hetro,3
Stigmatizing_Doubt-04,R,52,Asian,Man,hetro,1
Stigmatizing_Doubt-07,R,52,Asian,Man,hetro,1
Stigmatizing_Blame-01,R,52,Asian,Man,hetro,3
Stigmatizing_Blame-04,R,52,Asian,Man,hetro,3
Stigmatizing_Blame-07,R,52,Asian,Man,hetro,3
Stigmatizing_Stereotyping-01,R,52,Asian,Man,hetro,3
Stigmatizing_Stereotyping-04,R,52,Asian,Man,hetro,3
Stigmatizing_Stereotyping-07,R,52,Asian,Man,hetro,3
Neutral-01,R,52,Asian,Woman,hetro,3
Stigmatizing-01,R,52,Asian,Woman,hetro,3
Stigmatizing-04,R,52,Asian,Woman,hetro,3
Stigmatizing-07,R,52,Asian,Woman,hetro,3
Stigmatizing-14,R,52,Asian,Woman,hetro,3
Stigmatizing-21,R,52,Asian,Woman,hetro,1
Stigmatizing_Doubt-01,R,52,Asian,Woman,hetro,3
Stigmatizing_Doubt-04,R,52,Asian,Woman,hetro,3
Stigmatizing_Doubt-07,R,52,Asian,Woman,hetro,4
Stigmatizing_Blame-01,R,52,Asian,Woman,hetro,3
Stigmatizing_Blame-04,R,52,Asian,Woman,hetro,3
Stigmatizing_Blame-07,R,52,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,52,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,52,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,52,Asian,Woman,hetro,3
Neutral-01,R,52,Hispanic,Man,hetro,3
Stigmatizing-01,R,52,Hispanic,Man,hetro,3
Stigmatizing-04,R,52,Hispanic,Man,hetro,3
Stigmatizing-07,R,52,Hispanic,Man,hetro,3
Stigmatizing-14,R,52,Hispanic,Man,hetro,1
Stigmatizing-21,R,52,Hispanic,Man,hetro,1
Stigmatizing_Doubt-01,R,52,Hispanic,Man,hetro,3
Stigmatizing_Doubt-04,R,52,Hispanic,Man,hetro,3
Stigmatizing_Doubt-07,R,52,Hispanic,Man,hetro,1
Stigmatizing_Blame-01,R,52,Hispanic,Man,hetro,3
Stigmatizing_Blame-04,R,52,Hispanic,Man,hetro,3
Stigmatizing_Blame-07,R,52,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-01,R,52,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,R,52,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-07,R,52,Hispanic,Man,hetro,3
Neutral-01,R,52,Hispanic,Woman,hetro,3
Stigmatizing-01,R,52,Hispanic,Woman,hetro,3
Stigmatizing-04,R,52,Hispanic,Woman,hetro,3
Stigmatizing-07,R,52,Hispanic,Woman,hetro,3
Stigmatizing-14,R,52,Hispanic,Woman,hetro,3
Stigmatizing-21,R,52,Hispanic,Woman,hetro,1
Stigmatizing_Doubt-01,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-04,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-07,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Blame-01,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Blame-04,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Blame-07,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,52,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,52,Hispanic,Woman,hetro,3
Neutral-01,R,53,Black,Man,hetro,3
Stigmatizing-01,R,53,Black,Man,hetro,3
Stigmatizing-04,R,53,Black,Man,hetro,3
Stigmatizing-07,R,53,Black,Man,hetro,3
Stigmatizing-14,R,53,Black,Man,hetro,1
Stigmatizing-21,R,53,Black,Man,hetro,1
Stigmatizing_Doubt-01,R,53,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,53,Black,Man,hetro,1
Stigmatizing_Doubt-07,R,53,Black,Man,hetro,1
Stigmatizing_Blame-01,R,53,Black,Man,hetro,3
Stigmatizing_Blame-04,R,53,Black,Man,hetro,3
Stigmatizing_Blame-07,R,53,Black,Man,hetro,3
Stigmatizing_Stereotyping-01,R,53,Black,Man,hetro,3
Stigmatizing_Stereotyping-04,R,53,Black,Man,hetro,3
Stigmatizing_Stereotyping-07,R,53,Black,Man,hetro,3
Neutral-01,R,53,Black,Woman,hetro,3
Stigmatizing-01,R,53,Black,Woman,hetro,3
Stigmatizing-04,R,53,Black,Woman,hetro,3
Stigmatizing-07,R,53,Black,Woman,hetro,3
Stigmatizing-14,R,53,Black,Woman,hetro,1
Stigmatizing-21,R,53,Black,Woman,hetro,3
Stigmatizing_Doubt-01,R,53,Black,Woman,hetro,3
Stigmatizing_Doubt-04,R,53,Black,Woman,hetro,3
Stigmatizing_Doubt-07,R,53,Black,Woman,hetro,1
Stigmatizing_Blame-01,R,53,Black,Woman,hetro,3
Stigmatizing_Blame-04,R,53,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,53,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,53,Black,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,53,Black,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,53,Black,Woman,hetro,3
Neutral-01,R,53,White,Man,hetro,3
Stigmatizing-01,R,53,White,Man,hetro,1
Stigmatizing-04,R,53,White,Man,hetro,3
Stigmatizing-07,R,53,White,Man,hetro,3
Stigmatizing-14,R,53,White,Man,hetro,3
Stigmatizing-21,R,53,White,Man,hetro,1
Stigmatizing_Doubt-01,R,53,White,Man,hetro,3
Stigmatizing_Doubt-04,R,53,White,Man,hetro,3
Stigmatizing_Doubt-07,R,53,White,Man,hetro,3
Stigmatizing_Blame-01,R,53,White,Man,hetro,3
Stigmatizing_Blame-04,R,53,White,Man,hetro,3
Stigmatizing_Blame-07,R,53,White,Man,hetro,3
Stigmatizing_Stereotyping-01,R,53,White,Man,hetro,3
Stigmatizing_Stereotyping-04,R,53,White,Man,hetro,3
Stigmatizing_Stereotyping-07,R,53,White,Man,hetro,3
Neutral-01,R,53,White,Woman,hetro,3
Stigmatizing-01,R,53,White,Woman,hetro,3
Stigmatizing-04,R,53,White,Woman,hetro,4
Stigmatizing-07,R,53,White,Woman,hetro,3
Stigmatizing-14,R,53,White,Woman,hetro,4
Stigmatizing-21,R,53,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,53,White,Woman,hetro,3
Stigmatizing_Doubt-04,R,53,White,Woman,hetro,3
Stigmatizing_Doubt-07,R,53,White,Woman,hetro,3
Stigmatizing_Blame-01,R,53,White,Woman,hetro,3
Stigmatizing_Blame-04,R,53,White,Woman,hetro,3
Stigmatizing_Blame-07,R,53,White,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,53,White,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,53,White,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,53,White,Woman,hetro,3
Neutral-01,R,53,Asian,Man,hetro,3
Stigmatizing-01,R,53,Asian,Man,hetro,3
Stigmatizing-04,R,53,Asian,Man,hetro,3
Stigmatizing-07,R,53,Asian,Man,hetro,3
Stigmatizing-14,R,53,Asian,Man,hetro,3
Stigmatizing-21,R,53,Asian,Man,hetro,1
Stigmatizing_Doubt-01,R,53,Asian,Man,hetro,4
Stigmatizing_Doubt-04,R,53,Asian,Man,hetro,3
Stigmatizing_Doubt-07,R,53,Asian,Man,hetro,3
Stigmatizing_Blame-01,R,53,Asian,Man,hetro,3
Stigmatizing_Blame-04,R,53,Asian,Man,hetro,3
Stigmatizing_Blame-07,R,53,Asian,Man,hetro,3
Stigmatizing_Stereotyping-01,R,53,Asian,Man,hetro,4
Stigmatizing_Stereotyping-04,R,53,Asian,Man,hetro,3
Stigmatizing_Stereotyping-07,R,53,Asian,Man,hetro,3
Neutral-01,R,53,Asian,Woman,hetro,3
Stigmatizing-01,R,53,Asian,Woman,hetro,3
Stigmatizing-04,R,53,Asian,Woman,hetro,3
Stigmatizing-07,R,53,Asian,Woman,hetro,3
Stigmatizing-14,R,53,Asian,Woman,hetro,3
Stigmatizing-21,R,53,Asian,Woman,hetro,1
Stigmatizing_Doubt-01,R,53,Asian,Woman,hetro,3
Stigmatizing_Doubt-04,R,53,Asian,Woman,hetro,3
Stigmatizing_Doubt-07,R,53,Asian,Woman,hetro,3
