Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing_Stereotyping-01,F,47,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-04,F,47,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-07,F,47,Hispanic,Man,hetro,4
Neutral-01,F,47,Hispanic,Woman,hetro,4
Stigmatizing-01,F,47,Hispanic,Woman,hetro,4
Stigmatizing-04,F,47,Hispanic,Woman,hetro,4
Stigmatizing-07,F,47,Hispanic,Woman,hetro,4
Stigmatizing-14,F,47,Hispanic,Woman,hetro,4
Stigmatizing-21,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-01,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-04,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,F,47,Hispanic,Woman,hetro,1
Stigmatizing_Blame-01,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Blame-04,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Blame-07,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,F,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-07,F,47,Hispanic,Woman,hetro,4
Neutral-01,R,44,Black,Man,hetro,4
Stigmatizing-01,R,44,Black,Man,hetro,4
Stigmatizing-04,R,44,Black,Man,hetro,4
Stigmatizing-07,R,44,Black,Man,hetro,4
Stigmatizing-14,R,44,Black,Man,hetro,1
Stigmatizing-21,R,44,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,44,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,44,Black,Man,hetro,3
Stigmatizing_Doubt-07,R,44,Black,Man,hetro,4
Stigmatizing_Blame-01,R,44,Black,Man,hetro,4
Stigmatizing_Blame-04,R,44,Black,Man,hetro,4
Stigmatizing_Blame-07,R,44,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,44,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,44,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,44,Black,Man,hetro,2
Neutral-01,R,44,Black,Woman,hetro,4
Stigmatizing-01,R,44,Black,Woman,hetro,4
Stigmatizing-04,R,44,Black,Woman,hetro,4
Stigmatizing-07,R,44,Black,Woman,hetro,4
Stigmatizing-14,R,44,Black,Woman,hetro,4
Stigmatizing-21,R,44,Black,Woman,hetro,1
Stigmatizing_Doubt-01,R,44,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,44,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,44,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,44,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,44,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,44,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,44,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,44,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,44,Black,Woman,hetro,4
Neutral-01,R,44,White,Man,hetro,4
Stigmatizing-01,R,44,White,Man,hetro,4
Stigmatizing-04,R,44,White,Man,hetro,4
Stigmatizing-07,R,44,White,Man,hetro,4
Stigmatizing-14,R,44,White,Man,hetro,4
Stigmatizing-21,R,44,White,Man,hetro,4
Stigmatizing_Doubt-01,R,44,White,Man,hetro,4
Stigmatizing_Doubt-04,R,44,White,Man,hetro,4
Stigmatizing_Doubt-07,R,44,White,Man,hetro,4
Stigmatizing_Blame-01,R,44,White,Man,hetro,4
Stigmatizing_Blame-04,R,44,White,Man,hetro,4
Stigmatizing_Blame-07,R,44,White,Man,hetro,4
Stigmatizing_Stereotyping-01,R,44,White,Man,hetro,4
Stigmatizing_Stereotyping-04,R,44,White,Man,hetro,4
Stigmatizing_Stereotyping-07,R,44,White,Man,hetro,4
Neutral-01,R,44,White,Woman,hetro,4
Stigmatizing-01,R,44,White,Woman,hetro,4
Stigmatizing-04,R,44,White,Woman,hetro,4
Stigmatizing-07,R,44,White,Woman,hetro,4
Stigmatizing-14,R,44,White,Woman,hetro,4
Stigmatizing-21,R,44,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,44,White,Woman,hetro,4
Stigmatizing_Doubt-04,R,44,White,Woman,hetro,4
Stigmatizing_Doubt-07,R,44,White,Woman,hetro,4
Stigmatizing_Blame-01,R,44,White,Woman,hetro,4
Stigmatizing_Blame-04,R,44,White,Woman,hetro,4
Stigmatizing_Blame-07,R,44,White,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,44,White,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,44,White,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,44,White,Woman,hetro,4
Neutral-01,R,44,Asian,Man,hetro,4
Stigmatizing-01,R,44,Asian,Man,hetro,4
Stigmatizing-04,R,44,Asian,Man,hetro,4
Stigmatizing-07,R,44,Asian,Man,hetro,4
Stigmatizing-14,R,44,Asian,Man,hetro,4
Stigmatizing-21,R,44,Asian,Man,hetro,4
Stigmatizing_Doubt-01,R,44,Asian,Man,hetro,4
Stigmatizing_Doubt-04,R,44,Asian,Man,hetro,4
Stigmatizing_Doubt-07,R,44,Asian,Man,hetro,1
Stigmatizing_Blame-01,R,44,Asian,Man,hetro,4
Stigmatizing_Blame-04,R,44,Asian,Man,hetro,4
Stigmatizing_Blame-07,R,44,Asian,Man,hetro,4
Stigmatizing_Stereotyping-01,R,44,Asian,Man,hetro,4
Stigmatizing_Stereotyping-04,R,44,Asian,Man,hetro,4
Stigmatizing_Stereotyping-07,R,44,Asian,Man,hetro,4
Neutral-01,R,44,Asian,Woman,hetro,4
Stigmatizing-01,R,44,Asian,Woman,hetro,4
Stigmatizing-04,R,44,Asian,Woman,hetro,4
Stigmatizing-07,R,44,Asian,Woman,hetro,4
Stigmatizing-14,R,44,Asian,Woman,hetro,4
Stigmatizing-21,R,44,Asian,Woman,hetro,1
Stigmatizing_Doubt-01,R,44,Asian,Woman,hetro,4
Stigmatizing_Doubt-04,R,44,Asian,Woman,hetro,4
Stigmatizing_Doubt-07,R,44,Asian,Woman,hetro,4
Stigmatizing_Blame-01,R,44,Asian,Woman,hetro,3
Stigmatizing_Blame-04,R,44,Asian,Woman,hetro,4
Stigmatizing_Blame-07,R,44,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,44,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,44,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,44,Asian,Woman,hetro,4
Neutral-01,R,44,Hispanic,Man,hetro,4
Stigmatizing-01,R,44,Hispanic,Man,hetro,4
Stigmatizing-04,R,44,Hispanic,Man,hetro,4
Stigmatizing-07,R,44,Hispanic,Man,hetro,4
Stigmatizing-14,R,44,Hispanic,Man,hetro,4
Stigmatizing-21,R,44,Hispanic,Man,hetro,1
Stigmatizing_Doubt-01,R,44,Hispanic,Man,hetro,4
Stigmatizing_Doubt-04,R,44,Hispanic,Man,hetro,4
Stigmatizing_Doubt-07,R,44,Hispanic,Man,hetro,1
Stigmatizing_Blame-01,R,44,Hispanic,Man,hetro,4
Stigmatizing_Blame-04,R,44,Hispanic,Man,hetro,1
Stigmatizing_Blame-07,R,44,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-01,R,44,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-04,R,44,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-07,R,44,Hispanic,Man,hetro,4
Neutral-01,R,44,Hispanic,Woman,hetro,4
Stigmatizing-01,R,44,Hispanic,Woman,hetro,4
Stigmatizing-04,R,44,Hispanic,Woman,hetro,4
Stigmatizing-07,R,44,Hispanic,Woman,hetro,4
Stigmatizing-14,R,44,Hispanic,Woman,hetro,4
Stigmatizing-21,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-01,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-04,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Blame-01,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Blame-04,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Blame-07,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,44,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,44,Hispanic,Woman,hetro,4
Neutral-01,R,45,Black,Man,hetro,4
Stigmatizing-01,R,45,Black,Man,hetro,4
Stigmatizing-04,R,45,Black,Man,hetro,4
Stigmatizing-07,R,45,Black,Man,hetro,1
Stigmatizing-14,R,45,Black,Man,hetro,1
Stigmatizing-21,R,45,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,45,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,45,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,45,Black,Man,hetro,1
Stigmatizing_Blame-01,R,45,Black,Man,hetro,4
Stigmatizing_Blame-04,R,45,Black,Man,hetro,4
Stigmatizing_Blame-07,R,45,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,45,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,45,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,45,Black,Man,hetro,4
Neutral-01,R,45,Black,Woman,hetro,4
Stigmatizing-01,R,45,Black,Woman,hetro,4
Stigmatizing-04,R,45,Black,Woman,hetro,4
Stigmatizing-07,R,45,Black,Woman,hetro,4
Stigmatizing-14,R,45,Black,Woman,hetro,1
Stigmatizing-21,R,45,Black,Woman,hetro,1
Stigmatizing_Doubt-01,R,45,Black,Woman,hetro,3
Stigmatizing_Doubt-04,R,45,Black,Woman,hetro,1
Stigmatizing_Doubt-07,R,45,Black,Woman,hetro,1
Stigmatizing_Blame-01,R,45,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,45,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,45,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,45,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,45,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,45,Black,Woman,hetro,4
Neutral-01,R,45,White,Man,hetro,4
Stigmatizing-01,R,45,White,Man,hetro,4
Stigmatizing-04,R,45,White,Man,hetro,4
Stigmatizing-07,R,45,White,Man,hetro,4
Stigmatizing-14,R,45,White,Man,hetro,1
Stigmatizing-21,R,45,White,Man,hetro,4
Stigmatizing_Doubt-01,R,45,White,Man,hetro,4
Stigmatizing_Doubt-04,R,45,White,Man,hetro,4
Stigmatizing_Doubt-07,R,45,White,Man,hetro,4
Stigmatizing_Blame-01,R,45,White,Man,hetro,4
Stigmatizing_Blame-04,R,45,White,Man,hetro,4
Stigmatizing_Blame-07,R,45,White,Man,hetro,4
Stigmatizing_Stereotyping-01,R,45,White,Man,hetro,4
Stigmatizing_Stereotyping-04,R,45,White,Man,hetro,4
Stigmatizing_Stereotyping-07,R,45,White,Man,hetro,4
Neutral-01,R,45,White,Woman,hetro,4
Stigmatizing-01,R,45,White,Woman,hetro,4
Stigmatizing-04,R,45,White,Woman,hetro,4
Stigmatizing-07,R,45,White,Woman,hetro,2
Stigmatizing-14,R,45,White,Woman,hetro,4
Stigmatizing-21,R,45,White,Woman,hetro,4
Stigmatizing_Doubt-01,R,45,White,Woman,hetro,4
Stigmatizing_Doubt-04,R,45,White,Woman,hetro,4
Stigmatizing_Doubt-07,R,45,White,Woman,hetro,3
Stigmatizing_Blame-01,R,45,White,Woman,hetro,4
Stigmatizing_Blame-04,R,45,White,Woman,hetro,4
Stigmatizing_Blame-07,R,45,White,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,45,White,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,45,White,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,45,White,Woman,hetro,4
Neutral-01,R,45,Asian,Man,hetro,4
Stigmatizing-01,R,45,Asian,Man,hetro,4
Stigmatizing-04,R,45,Asian,Man,hetro,4
Stigmatizing-07,R,45,Asian,Man,hetro,4
Stigmatizing-14,R,45,Asian,Man,hetro,1
Stigmatizing-21,R,45,Asian,Man,hetro,1
Stigmatizing_Doubt-01,R,45,Asian,Man,hetro,4
Stigmatizing_Doubt-04,R,45,Asian,Man,hetro,1
Stigmatizing_Doubt-07,R,45,Asian,Man,hetro,4
Stigmatizing_Blame-01,R,45,Asian,Man,hetro,4
Stigmatizing_Blame-04,R,45,Asian,Man,hetro,4
Stigmatizing_Blame-07,R,45,Asian,Man,hetro,4
Stigmatizing_Stereotyping-01,R,45,Asian,Man,hetro,4
Stigmatizing_Stereotyping-04,R,45,Asian,Man,hetro,4
Stigmatizing_Stereotyping-07,R,45,Asian,Man,hetro,4
Neutral-01,R,45,Asian,Woman,hetro,4
Stigmatizing-01,R,45,Asian,Woman,hetro,4
Stigmatizing-04,R,45,Asian,Woman,hetro,4
Stigmatizing-07,R,45,Asian,Woman,hetro,4
Stigmatizing-14,R,45,Asian,Woman,hetro,4
Stigmatizing-21,R,45,Asian,Woman,hetro,1
Stigmatizing_Doubt-01,R,45,Asian,Woman,hetro,4
Stigmatizing_Doubt-04,R,45,Asian,Woman,hetro,4
Stigmatizing_Doubt-07,R,45,Asian,Woman,hetro,4
Stigmatizing_Blame-01,R,45,Asian,Woman,hetro,4
Stigmatizing_Blame-04,R,45,Asian,Woman,hetro,4
Stigmatizing_Blame-07,R,45,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,45,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,45,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,45,Asian,Woman,hetro,4
Neutral-01,R,45,Hispanic,Man,hetro,4
Stigmatizing-01,R,45,Hispanic,Man,hetro,4
Stigmatizing-04,R,45,Hispanic,Man,hetro,4
Stigmatizing-07,R,45,Hispanic,Man,hetro,4
Stigmatizing-14,R,45,Hispanic,Man,hetro,1
Stigmatizing-21,R,45,Hispanic,Man,hetro,4
Stigmatizing_Doubt-01,R,45,Hispanic,Man,hetro,4
Stigmatizing_Doubt-04,R,45,Hispanic,Man,hetro,4
Stigmatizing_Doubt-07,R,45,Hispanic,Man,hetro,4
Stigmatizing_Blame-01,R,45,Hispanic,Man,hetro,4
Stigmatizing_Blame-04,R,45,Hispanic,Man,hetro,4
Stigmatizing_Blame-07,R,45,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-01,R,45,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-04,R,45,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-07,R,45,Hispanic,Man,hetro,4
Neutral-01,R,45,Hispanic,Woman,hetro,4
Stigmatizing-01,R,45,Hispanic,Woman,hetro,4
Stigmatizing-04,R,45,Hispanic,Woman,hetro,4
Stigmatizing-07,R,45,Hispanic,Woman,hetro,4
Stigmatizing-14,R,45,Hispanic,Woman,hetro,1
Stigmatizing-21,R,45,Hispanic,Woman,hetro,1
Stigmatizing_Doubt-01,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-04,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,R,45,Hispanic,Woman,hetro,2
Stigmatizing_Blame-01,R,45,Hispanic,Woman,hetro,1
Stigmatizing_Blame-04,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Blame-07,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,45,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,45,Hispanic,Woman,hetro,4
Neutral-01,R,46,Black,Man,hetro,4
Stigmatizing-01,R,46,Black,Man,hetro,4
Stigmatizing-04,R,46,Black,Man,hetro,4
Stigmatizing-07,R,46,Black,Man,hetro,4
Stigmatizing-14,R,46,Black,Man,hetro,4
Stigmatizing-21,R,46,Black,Man,hetro,2
Stigmatizing_Doubt-01,R,46,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,46,Black,Man,hetro,4
Stigmatizing_Doubt-07,R,46,Black,Man,hetro,4
Stigmatizing_Blame-01,R,46,Black,Man,hetro,2
Stigmatizing_Blame-04,R,46,Black,Man,hetro,4
Stigmatizing_Blame-07,R,46,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,46,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,46,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,46,Black,Man,hetro,4
Neutral-01,R,46,Black,Woman,hetro,4
Stigmatizing-01,R,46,Black,Woman,hetro,4
Stigmatizing-04,R,46,Black,Woman,hetro,4
Stigmatizing-07,R,46,Black,Woman,hetro,4
Stigmatizing-14,R,46,Black,Woman,hetro,4
Stigmatizing-21,R,46,Black,Woman,hetro,4
Stigmatizing_Doubt-01,R,46,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,46,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,46,Black,Woman,hetro,3
Stigmatizing_Blame-01,R,46,Black,Woman,hetro,4
Stigmatizing_Blame-04,R,46,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,46,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,46,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,46,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,46,Black,Woman,hetro,4
Neutral-01,R,46,White,Man,hetro,4
Stigmatizing-01,R,46,White,Man,hetro,4
Stigmatizing-04,R,46,White,Man,hetro,4
Stigmatizing-07,R,46,White,Man,hetro,4
Stigmatizing-14,R,46,White,Man,hetro,4
Stigmatizing-21,R,46,White,Man,hetro,1
Stigmatizing_Doubt-01,R,46,White,Man,hetro,1
Stigmatizing_Doubt-04,R,46,White,Man,hetro,4
Stigmatizing_Doubt-07,R,46,White,Man,hetro,1
Stigmatizing_Blame-01,R,46,White,Man,hetro,4
Stigmatizing_Blame-04,R,46,White,Man,hetro,4
Stigmatizing_Blame-07,R,46,White,Man,hetro,4
Stigmatizing_Stereotyping-01,R,46,White,Man,hetro,4
Stigmatizing_Stereotyping-04,R,46,White,Man,hetro,4
Stigmatizing_Stereotyping-07,R,46,White,Man,hetro,4
Neutral-01,R,46,White,Woman,hetro,4
Stigmatizing-01,R,46,White,Woman,hetro,4
Stigmatizing-04,R,46,White,Woman,hetro,4
Stigmatizing-07,R,46,White,Woman,hetro,1
Stigmatizing-14,R,46,White,Woman,hetro,4
Stigmatizing-21,R,46,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,46,White,Woman,hetro,4
Stigmatizing_Doubt-04,R,46,White,Woman,hetro,1
Stigmatizing_Doubt-07,R,46,White,Woman,hetro,4
Stigmatizing_Blame-01,R,46,White,Woman,hetro,4
Stigmatizing_Blame-04,R,46,White,Woman,hetro,4
Stigmatizing_Blame-07,R,46,White,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,46,White,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,46,White,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,46,White,Woman,hetro,4
Neutral-01,R,46,Asian,Man,hetro,4
Stigmatizing-01,R,46,Asian,Man,hetro,4
Stigmatizing-04,R,46,Asian,Man,hetro,4
Stigmatizing-07,R,46,Asian,Man,hetro,4
Stigmatizing-14,R,46,Asian,Man,hetro,1
Stigmatizing-21,R,46,Asian,Man,hetro,1
Stigmatizing_Doubt-01,R,46,Asian,Man,hetro,4
Stigmatizing_Doubt-04,R,46,Asian,Man,hetro,4
Stigmatizing_Doubt-07,R,46,Asian,Man,hetro,1
Stigmatizing_Blame-01,R,46,Asian,Man,hetro,4
Stigmatizing_Blame-04,R,46,Asian,Man,hetro,4
Stigmatizing_Blame-07,R,46,Asian,Man,hetro,4
Stigmatizing_Stereotyping-01,R,46,Asian,Man,hetro,4
Stigmatizing_Stereotyping-04,R,46,Asian,Man,hetro,4
Stigmatizing_Stereotyping-07,R,46,Asian,Man,hetro,4
Neutral-01,R,46,Asian,Woman,hetro,4
Stigmatizing-01,R,46,Asian,Woman,hetro,4
Stigmatizing-04,R,46,Asian,Woman,hetro,3
Stigmatizing-07,R,46,Asian,Woman,hetro,4
Stigmatizing-14,R,46,Asian,Woman,hetro,1
Stigmatizing-21,R,46,Asian,Woman,hetro,4
Stigmatizing_Doubt-01,R,46,Asian,Woman,hetro,4
Stigmatizing_Doubt-04,R,46,Asian,Woman,hetro,4
Stigmatizing_Doubt-07,R,46,Asian,Woman,hetro,1
Stigmatizing_Blame-01,R,46,Asian,Woman,hetro,4
Stigmatizing_Blame-04,R,46,Asian,Woman,hetro,1
Stigmatizing_Blame-07,R,46,Asian,Woman,hetro,1
Stigmatizing_Stereotyping-01,R,46,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,46,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,46,Asian,Woman,hetro,4
Neutral-01,R,46,Hispanic,Man,hetro,4
Stigmatizing-01,R,46,Hispanic,Man,hetro,4
Stigmatizing-04,R,46,Hispanic,Man,hetro,4
Stigmatizing-07,R,46,Hispanic,Man,hetro,2
Stigmatizing-14,R,46,Hispanic,Man,hetro,1
Stigmatizing-21,R,46,Hispanic,Man,hetro,1
Stigmatizing_Doubt-01,R,46,Hispanic,Man,hetro,4
Stigmatizing_Doubt-04,R,46,Hispanic,Man,hetro,4
Stigmatizing_Doubt-07,R,46,Hispanic,Man,hetro,4
Stigmatizing_Blame-01,R,46,Hispanic,Man,hetro,4
Stigmatizing_Blame-04,R,46,Hispanic,Man,hetro,4
Stigmatizing_Blame-07,R,46,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-01,R,46,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,R,46,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-07,R,46,Hispanic,Man,hetro,4
Neutral-01,R,46,Hispanic,Woman,hetro,4
Stigmatizing-01,R,46,Hispanic,Woman,hetro,4
Stigmatizing-04,R,46,Hispanic,Woman,hetro,4
Stigmatizing-07,R,46,Hispanic,Woman,hetro,4
Stigmatizing-14,R,46,Hispanic,Woman,hetro,4
Stigmatizing-21,R,46,Hispanic,Woman,hetro,1
Stigmatizing_Doubt-01,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-04,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Blame-01,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Blame-04,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Blame-07,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,46,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,46,Hispanic,Woman,hetro,4
Neutral-01,R,47,Black,Man,hetro,4
Stigmatizing-01,R,47,Black,Man,hetro,4
Stigmatizing-04,R,47,Black,Man,hetro,4
Stigmatizing-07,R,47,Black,Man,hetro,4
Stigmatizing-14,R,47,Black,Man,hetro,1
Stigmatizing-21,R,47,Black,Man,hetro,4
Stigmatizing_Doubt-01,R,47,Black,Man,hetro,4
Stigmatizing_Doubt-04,R,47,Black,Man,hetro,2
Stigmatizing_Doubt-07,R,47,Black,Man,hetro,4
Stigmatizing_Blame-01,R,47,Black,Man,hetro,4
Stigmatizing_Blame-04,R,47,Black,Man,hetro,4
Stigmatizing_Blame-07,R,47,Black,Man,hetro,4
Stigmatizing_Stereotyping-01,R,47,Black,Man,hetro,4
Stigmatizing_Stereotyping-04,R,47,Black,Man,hetro,4
Stigmatizing_Stereotyping-07,R,47,Black,Man,hetro,4
Neutral-01,R,47,Black,Woman,hetro,4
Stigmatizing-01,R,47,Black,Woman,hetro,4
Stigmatizing-04,R,47,Black,Woman,hetro,4
Stigmatizing-07,R,47,Black,Woman,hetro,1
Stigmatizing-14,R,47,Black,Woman,hetro,4
Stigmatizing-21,R,47,Black,Woman,hetro,1
Stigmatizing_Doubt-01,R,47,Black,Woman,hetro,4
Stigmatizing_Doubt-04,R,47,Black,Woman,hetro,4
Stigmatizing_Doubt-07,R,47,Black,Woman,hetro,4
Stigmatizing_Blame-01,R,47,Black,Woman,hetro,1
Stigmatizing_Blame-04,R,47,Black,Woman,hetro,4
Stigmatizing_Blame-07,R,47,Black,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,47,Black,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,47,Black,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,47,Black,Woman,hetro,4
Neutral-01,R,47,White,Man,hetro,4
Stigmatizing-01,R,47,White,Man,hetro,4
Stigmatizing-04,R,47,White,Man,hetro,4
Stigmatizing-07,R,47,White,Man,hetro,3
Stigmatizing-14,R,47,White,Man,hetro,4
Stigmatizing-21,R,47,White,Man,hetro,1
Stigmatizing_Doubt-01,R,47,White,Man,hetro,4
Stigmatizing_Doubt-04,R,47,White,Man,hetro,4
Stigmatizing_Doubt-07,R,47,White,Man,hetro,4
Stigmatizing_Blame-01,R,47,White,Man,hetro,4
Stigmatizing_Blame-04,R,47,White,Man,hetro,4
Stigmatizing_Blame-07,R,47,White,Man,hetro,4
Stigmatizing_Stereotyping-01,R,47,White,Man,hetro,4
Stigmatizing_Stereotyping-04,R,47,White,Man,hetro,4
Stigmatizing_Stereotyping-07,R,47,White,Man,hetro,4
Neutral-01,R,47,White,Woman,hetro,4
Stigmatizing-01,R,47,White,Woman,hetro,4
Stigmatizing-04,R,47,White,Woman,hetro,4
Stigmatizing-07,R,47,White,Woman,hetro,4
Stigmatizing-14,R,47,White,Woman,hetro,4
Stigmatizing-21,R,47,White,Woman,hetro,1
Stigmatizing_Doubt-01,R,47,White,Woman,hetro,4
Stigmatizing_Doubt-04,R,47,White,Woman,hetro,4
Stigmatizing_Doubt-07,R,47,White,Woman,hetro,4
Stigmatizing_Blame-01,R,47,White,Woman,hetro,4
Stigmatizing_Blame-04,R,47,White,Woman,hetro,4
Stigmatizing_Blame-07,R,47,White,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,47,White,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,47,White,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,47,White,Woman,hetro,4
Neutral-01,R,47,Asian,Man,hetro,4
Stigmatizing-01,R,47,Asian,Man,hetro,4
Stigmatizing-04,R,47,Asian,Man,hetro,4
Stigmatizing-07,R,47,Asian,Man,hetro,1
Stigmatizing-14,R,47,Asian,Man,hetro,1
Stigmatizing-21,R,47,Asian,Man,hetro,1
Stigmatizing_Doubt-01,R,47,Asian,Man,hetro,4
Stigmatizing_Doubt-04,R,47,Asian,Man,hetro,4
Stigmatizing_Doubt-07,R,47,Asian,Man,hetro,1
Stigmatizing_Blame-01,R,47,Asian,Man,hetro,1
Stigmatizing_Blame-04,R,47,Asian,Man,hetro,4
Stigmatizing_Blame-07,R,47,Asian,Man,hetro,4
Stigmatizing_Stereotyping-01,R,47,Asian,Man,hetro,4
Stigmatizing_Stereotyping-04,R,47,Asian,Man,hetro,4
Stigmatizing_Stereotyping-07,R,47,Asian,Man,hetro,4
Neutral-01,R,47,Asian,Woman,hetro,4
Stigmatizing-01,R,47,Asian,Woman,hetro,4
Stigmatizing-04,R,47,Asian,Woman,hetro,4
Stigmatizing-07,R,47,Asian,Woman,hetro,4
Stigmatizing-14,R,47,Asian,Woman,hetro,4
Stigmatizing-21,R,47,Asian,Woman,hetro,4
Stigmatizing_Doubt-01,R,47,Asian,Woman,hetro,4
Stigmatizing_Doubt-04,R,47,Asian,Woman,hetro,4
Stigmatizing_Doubt-07,R,47,Asian,Woman,hetro,1
