Scenario,Name,Age,Race,Gender,SO,answer,,,,,,,,,,
Stigmatizing_Doubt-07,F,46,White,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-01,F,46,White,Man,hetro,35,3,4,4,4,4,4,3,1,5,3
Stigmatizing_Blame-04,F,46,White,Man,hetro,32,2,3,2,5,4,4,3,1,4,4
Stigmatizing_Blame-07,F,46,White,Man,hetro,28,2,3,4,1,2,2,4,1,5,4
Stigmatizing_Stereotyping-01,F,46,White,Man,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-04,F,46,White,Man,hetro,36,2,4,3,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-07,F,46,White,Man,hetro,34,2,4,3,5,4,4,2,1,5,4
Neutral-01,F,46,White,Woman,hetro,38,3,5,4,4,4,4,4,1,5,4
Stigmatizing-01,F,46,White,Woman,hetro,29,2,4,4,2,2,2,4,1,4,4
Stigmatizing-04,F,46,White,Woman,hetro,26,2,3,3,5,2,2,2,1,4,2
Stigmatizing-07,F,46,White,Woman,hetro,26,2,2,3,1,1,1,3,5,5,3
Stigmatizing-14,F,46,White,Woman,hetro,30,2,2,2,5,5,5,2,1,4,2
Stigmatizing-21,F,46,White,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Doubt-01,F,46,White,Woman,hetro,39,3,4,5,4,4,4,4,1,5,5
Stigmatizing_Doubt-04,F,46,White,Woman,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Doubt-07,F,46,White,Woman,hetro,38,3,5,4,4,4,4,4,2,4,4
Stigmatizing_Blame-01,F,46,White,Woman,hetro,32,2,3,4,4,4,4,3,1,4,3
Stigmatizing_Blame-04,F,46,White,Woman,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing_Blame-07,F,46,White,Woman,hetro,20,2,2,2,1,1,1,1,5,1,4
Stigmatizing_Stereotyping-01,F,46,White,Woman,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,46,White,Woman,hetro,29,1,2,2,5,5,5,2,1,4,2
Stigmatizing_Stereotyping-07,F,46,White,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Neutral-01,F,46,Asian,Man,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing-01,F,46,Asian,Man,hetro,39,3,5,5,4,4,4,4,1,5,4
Stigmatizing-04,F,46,Asian,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing-07,F,46,Asian,Man,hetro,33,2,3,3,5,4,4,3,1,4,4
Stigmatizing-14,F,46,Asian,Man,hetro,30,2,3,2,5,4,4,2,1,4,3
Stigmatizing-21,F,46,Asian,Man,hetro,34,2,4,4,5,4,4,3,1,4,3
Stigmatizing_Doubt-01,F,46,Asian,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,F,46,Asian,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,F,46,Asian,Man,hetro,35,2,4,4,4,4,4,3,2,4,4
Stigmatizing_Blame-01,F,46,Asian,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing_Blame-04,F,46,Asian,Man,hetro,28,2,4,3,2,2,2,3,4,3,3
Stigmatizing_Blame-07,F,46,Asian,Man,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,F,46,Asian,Man,hetro,35,2,4,4,5,2,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,46,Asian,Man,hetro,32,2,3,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,F,46,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Neutral-01,F,46,Asian,Woman,hetro,34,3,4,4,4,4,3,3,1,4,4
Stigmatizing-01,F,46,Asian,Woman,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing-04,F,46,Asian,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-07,F,46,Asian,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-14,F,46,Asian,Woman,hetro,31,2,2,3,5,4,4,3,1,4,3
Stigmatizing-21,F,46,Asian,Woman,hetro,31,2,2,3,5,5,5,2,1,4,2
Stigmatizing_Doubt-01,F,46,Asian,Woman,hetro,36,2,4,4,4,4,4,3,2,5,4
Stigmatizing_Doubt-04,F,46,Asian,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,F,46,Asian,Woman,hetro,32,2,4,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,F,46,Asian,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Blame-04,F,46,Asian,Woman,hetro,37,3,5,4,2,3,4,4,2,5,5
Stigmatizing_Blame-07,F,46,Asian,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,F,46,Asian,Woman,hetro,35,2,3,3,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,46,Asian,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,F,46,Asian,Woman,hetro,30,2,3,3,5,4,4,2,1,4,2
Neutral-01,F,46,Hispanic,Man,hetro,27,2,4,3,5,1,1,4,1,4,2
Stigmatizing-01,F,46,Hispanic,Man,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing-04,F,46,Hispanic,Man,hetro,39,3,5,4,4,3,4,4,2,5,5
Stigmatizing-07,F,46,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-14,F,46,Hispanic,Man,hetro,32,2,4,3,5,4,4,2,1,4,3
Stigmatizing-21,F,46,Hispanic,Man,hetro,22,2,3,3,1,1,1,3,1,4,3
Stigmatizing_Doubt-01,F,46,Hispanic,Man,hetro,34,3,4,4,4,3,3,3,2,4,4
Stigmatizing_Doubt-04,F,46,Hispanic,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Doubt-07,F,46,Hispanic,Man,hetro,32,2,4,3,5,5,4,2,1,4,2
Stigmatizing_Blame-01,F,46,Hispanic,Man,hetro,38,3,5,4,4,4,3,4,1,5,5
Stigmatizing_Blame-04,F,46,Hispanic,Man,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,F,46,Hispanic,Man,hetro,32,2,3,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,F,46,Hispanic,Man,hetro,28,2,4,3,1,2,2,4,1,5,4
Stigmatizing_Stereotyping-04,F,46,Hispanic,Man,hetro,24,1,2,2,1,1,1,3,5,5,3
Stigmatizing_Stereotyping-07,F,46,Hispanic,Man,hetro,31,2,3,4,4,4,4,3,1,4,2
Neutral-01,F,46,Hispanic,Woman,hetro,35,3,5,4,3,2,3,4,2,5,4
Stigmatizing-01,F,46,Hispanic,Woman,hetro,35,2,4,4,4,4,4,3,1,5,4
Stigmatizing-04,F,46,Hispanic,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-07,F,46,Hispanic,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-14,F,46,Hispanic,Woman,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing-21,F,46,Hispanic,Woman,hetro,29,2,2,3,5,4,4,2,1,4,2
Stigmatizing_Doubt-01,F,46,Hispanic,Woman,hetro,34,2,5,4,4,2,4,3,1,5,4
Stigmatizing_Doubt-04,F,46,Hispanic,Woman,hetro,33,2,3,4,5,4,4,3,1,4,3
Stigmatizing_Doubt-07,F,46,Hispanic,Woman,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,F,46,Hispanic,Woman,hetro,33,2,3,3,4,4,4,3,1,5,4
Stigmatizing_Blame-04,F,46,Hispanic,Woman,hetro,22,1,2,2,1,1,1,4,1,5,4
Stigmatizing_Blame-07,F,46,Hispanic,Woman,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,F,46,Hispanic,Woman,hetro,35,3,5,4,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-04,F,46,Hispanic,Woman,hetro,34,2,4,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-07,F,46,Hispanic,Woman,hetro,30,2,5,4,1,2,2,4,1,5,4
Neutral-01,F,47,Black,Man,hetro,36,3,4,4,5,2,2,5,1,5,5
Stigmatizing-01,F,47,Black,Man,hetro,37,2,4,4,4,4,4,4,1,5,5
Stigmatizing-04,F,47,Black,Man,hetro,35,2,4,3,5,4,4,3,2,4,4
Stigmatizing-07,F,47,Black,Man,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-14,F,47,Black,Man,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-21,F,47,Black,Man,hetro,29,1,2,2,5,5,5,2,1,4,2
Stigmatizing_Doubt-01,F,47,Black,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,F,47,Black,Man,hetro,33,3,4,4,4,4,3,3,1,4,3
Stigmatizing_Doubt-07,F,47,Black,Man,hetro,34,2,4,3,4,4,4,3,2,4,4
Stigmatizing_Blame-01,F,47,Black,Man,hetro,35,3,4,4,4,3,3,4,2,4,4
Stigmatizing_Blame-04,F,47,Black,Man,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Blame-07,F,47,Black,Man,hetro,35,2,4,3,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-01,F,47,Black,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-04,F,47,Black,Man,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-07,F,47,Black,Man,hetro,33,2,4,4,4,4,4,3,1,4,3
Neutral-01,F,47,Black,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-01,F,47,Black,Woman,hetro,36,3,4,4,4,4,4,3,1,5,4
Stigmatizing-04,F,47,Black,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-07,F,47,Black,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing-14,F,47,Black,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing-21,F,47,Black,Woman,hetro,33,2,3,3,5,4,4,3,1,5,3
Stigmatizing_Doubt-01,F,47,Black,Woman,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Doubt-04,F,47,Black,Woman,hetro,36,2,4,3,5,4,5,3,1,5,4
Stigmatizing_Doubt-07,F,47,Black,Woman,hetro,32,2,4,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,F,47,Black,Woman,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Blame-04,F,47,Black,Woman,hetro,38,3,4,4,4,4,4,4,2,5,4
Stigmatizing_Blame-07,F,47,Black,Woman,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-01,F,47,Black,Woman,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,47,Black,Woman,hetro,34,2,3,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-07,F,47,Black,Woman,hetro,39,2,4,5,5,4,4,4,1,5,5
Neutral-01,F,47,White,Man,hetro,44,4,5,5,5,5,4,5,1,5,5
Stigmatizing-01,F,47,White,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing-04,F,47,White,Man,hetro,34,2,4,3,5,4,4,3,1,5,3
Stigmatizing-07,F,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-14,F,47,White,Man,hetro,31,2,3,3,5,5,4,2,1,4,2
Stigmatizing-21,F,47,White,Man,hetro,30,1,2,2,5,5,5,2,1,4,3
Stigmatizing_Doubt-01,F,47,White,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-04,F,47,White,Man,hetro,17,1,2,2,1,1,1,2,1,4,2
Stigmatizing_Doubt-07,F,47,White,Man,hetro,17,1,2,2,1,1,1,2,1,4,2
Stigmatizing_Blame-01,F,47,White,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing_Blame-04,F,47,White,Man,hetro,29,2,2,3,5,4,4,2,1,4,2
Stigmatizing_Blame-07,F,47,White,Man,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,F,47,White,Man,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-04,F,47,White,Man,hetro,24,2,4,3,1,1,1,4,1,4,3
Stigmatizing_Stereotyping-07,F,47,White,Man,hetro,32,2,3,3,5,4,5,3,1,4,2
Neutral-01,F,47,White,Woman,hetro,36,3,4,4,4,4,3,4,1,5,4
Stigmatizing-01,F,47,White,Woman,hetro,29,2,4,4,1,2,2,4,1,5,4
Stigmatizing-04,F,47,White,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing-07,F,47,White,Woman,hetro,41,4,5,5,4,3,3,5,2,5,5
Stigmatizing-14,F,47,White,Woman,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-21,F,47,White,Woman,hetro,27,2,2,3,2,2,2,3,4,4,3
Stigmatizing_Doubt-01,F,47,White,Woman,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing_Doubt-04,F,47,White,Woman,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Doubt-07,F,47,White,Woman,hetro,34,2,4,4,5,4,4,2,1,4,4
Stigmatizing_Blame-01,F,47,White,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-04,F,47,White,Woman,hetro,38,3,5,4,4,4,4,4,2,4,4
Stigmatizing_Blame-07,F,47,White,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-01,F,47,White,Woman,hetro,39,3,5,4,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,47,White,Woman,hetro,34,2,4,4,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,F,47,White,Woman,hetro,31,2,3,3,5,4,4,3,1,4,2
Neutral-01,F,47,Asian,Man,hetro,36,2,4,4,4,4,4,4,2,4,4
Stigmatizing-01,F,47,Asian,Man,hetro,35,2,4,4,4,4,4,4,1,4,4
Stigmatizing-04,F,47,Asian,Man,hetro,35,2,4,4,4,4,4,4,1,4,4
Stigmatizing-07,F,47,Asian,Man,hetro,22,2,2,2,5,1,1,2,1,4,2
Stigmatizing-14,F,47,Asian,Man,hetro,25,2,3,2,5,2,2,2,1,4,2
Stigmatizing-21,F,47,Asian,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Doubt-01,F,47,Asian,Man,hetro,35,2,3,4,5,4,4,3,1,5,4
Stigmatizing_Doubt-04,F,47,Asian,Man,hetro,33,2,3,3,5,4,4,3,1,4,4
Stigmatizing_Doubt-07,F,47,Asian,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing_Blame-01,F,47,Asian,Man,hetro,34,2,4,5,5,2,2,4,1,5,4
Stigmatizing_Blame-04,F,47,Asian,Man,hetro,33,2,3,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,F,47,Asian,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,F,47,Asian,Man,hetro,22,2,4,2,1,1,1,3,1,4,3
Stigmatizing_Stereotyping-04,F,47,Asian,Man,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,F,47,Asian,Man,hetro,34,2,4,3,4,4,4,3,2,4,4
Neutral-01,F,47,Asian,Woman,hetro,38,2,5,4,4,4,4,4,1,5,5
Stigmatizing-01,F,47,Asian,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing-04,F,47,Asian,Woman,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing-07,F,47,Asian,Woman,hetro,26,2,4,3,1,1,1,4,1,5,4
Stigmatizing-14,F,47,Asian,Woman,hetro,36,3,5,4,4,4,4,3,1,4,4
Stigmatizing-21,F,47,Asian,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing_Doubt-01,F,47,Asian,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-04,F,47,Asian,Woman,hetro,35,2,4,4,4,4,4,3,1,5,4
Stigmatizing_Doubt-07,F,47,Asian,Woman,hetro,34,2,3,4,4,4,4,3,2,4,4
Stigmatizing_Blame-01,F,47,Asian,Woman,hetro,38,3,5,4,4,4,4,4,1,5,4
Stigmatizing_Blame-04,F,47,Asian,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-07,F,47,Asian,Woman,hetro,36,2,4,5,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,F,47,Asian,Woman,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-04,F,47,Asian,Woman,hetro,31,2,3,4,5,4,4,2,1,4,2
Stigmatizing_Stereotyping-07,F,47,Asian,Woman,hetro,36,2,4,4,5,4,4,3,1,5,4
Neutral-01,F,47,Hispanic,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing-01,F,47,Hispanic,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing-04,F,47,Hispanic,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing-07,F,47,Hispanic,Man,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-14,F,47,Hispanic,Man,hetro,19,2,3,2,1,1,1,2,1,4,2
Stigmatizing-21,F,47,Hispanic,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing_Doubt-01,F,47,Hispanic,Man,hetro,36,2,4,3,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,F,47,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,F,47,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Blame-01,F,47,Hispanic,Man,hetro,41,4,5,4,5,4,4,4,2,5,4
Stigmatizing_Blame-04,F,47,Hispanic,Man,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,F,47,Hispanic,Man,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-01,F,47,Hispanic,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,47,Hispanic,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-07,F,47,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Neutral-01,F,47,Hispanic,Woman,hetro,34,3,5,4,2,2,1,5,2,5,5
Stigmatizing-01,F,47,Hispanic,Woman,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing-04,F,47,Hispanic,Woman,hetro,26,2,4,3,1,2,2,3,5,1,3
Stigmatizing-07,F,47,Hispanic,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing-14,F,47,Hispanic,Woman,hetro,27,2,4,3,1,2,2,3,1,5,4
Stigmatizing-21,F,47,Hispanic,Woman,hetro,31,2,2,3,5,5,4,2,1,4,3
Stigmatizing_Doubt-01,F,47,Hispanic,Woman,hetro,38,4,5,5,2,3,3,5,1,5,5
Stigmatizing_Doubt-04,F,47,Hispanic,Woman,hetro,35,2,4,4,4,4,4,3,2,4,4
Stigmatizing_Doubt-07,F,47,Hispanic,Woman,hetro,32,2,3,3,5,4,4,2,1,5,3
Stigmatizing_Blame-01,F,47,Hispanic,Woman,hetro,36,4,5,5,2,2,3,4,2,5,4
Stigmatizing_Blame-04,F,47,Hispanic,Woman,hetro,37,2,4,4,4,4,4,4,1,5,5
Stigmatizing_Blame-07,F,47,Hispanic,Woman,hetro,34,1,3,3,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,F,47,Hispanic,Woman,hetro,36,2,4,3,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,F,47,Hispanic,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,F,47,Hispanic,Woman,hetro,35,2,4,4,4,4,4,3,2,4,4
Neutral-01,R,44,Black,Man,hetro,35,3,4,4,4,4,3,4,1,4,4
Stigmatizing-01,R,44,Black,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing-04,R,44,Black,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-07,R,44,Black,Man,hetro,31,2,5,4,5,1,1,4,1,5,3
Stigmatizing-14,R,44,Black,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-21,R,44,Black,Man,hetro,29,2,2,3,4,5,4,2,1,4,2
Stigmatizing_Doubt-01,R,44,Black,Man,hetro,38,3,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,44,Black,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,44,Black,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Blame-01,R,44,Black,Man,hetro,34,2,3,3,4,4,4,4,1,5,4
Stigmatizing_Blame-04,R,44,Black,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-07,R,44,Black,Man,hetro,36,3,4,4,4,4,3,4,2,4,4
Stigmatizing_Stereotyping-01,R,44,Black,Man,hetro,39,3,5,4,4,4,4,4,2,5,4
Stigmatizing_Stereotyping-04,R,44,Black,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-07,R,44,Black,Man,hetro,31,2,2,3,5,4,4,3,1,4,3
Neutral-01,R,44,Black,Woman,hetro,39,3,4,4,4,4,4,5,1,5,5
Stigmatizing-01,R,44,Black,Woman,hetro,39,4,5,5,5,4,3,3,1,5,4
Stigmatizing-04,R,44,Black,Woman,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing-07,R,44,Black,Woman,hetro,41,3,5,5,4,4,4,4,2,5,5
Stigmatizing-14,R,44,Black,Woman,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing-21,R,44,Black,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-01,R,44,Black,Woman,hetro,38,4,5,5,2,2,3,5,2,5,5
Stigmatizing_Doubt-04,R,44,Black,Woman,hetro,34,2,4,3,4,4,4,3,1,5,4
Stigmatizing_Doubt-07,R,44,Black,Woman,hetro,24,3,4,4,2,2,2,1,4,1,1
Stigmatizing_Blame-01,R,44,Black,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing_Blame-04,R,44,Black,Woman,hetro,39,3,4,4,4,4,4,5,1,5,5
Stigmatizing_Blame-07,R,44,Black,Woman,hetro,39,3,5,4,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,R,44,Black,Woman,hetro,40,3,4,5,4,4,4,4,2,5,5
Stigmatizing_Stereotyping-04,R,44,Black,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,R,44,Black,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Neutral-01,R,44,White,Man,hetro,33,2,3,3,4,4,4,4,1,4,4
Stigmatizing-01,R,44,White,Man,hetro,33,2,4,3,4,4,4,3,1,5,3
Stigmatizing-04,R,44,White,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing-07,R,44,White,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-14,R,44,White,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing-21,R,44,White,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,44,White,Man,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing_Doubt-04,R,44,White,Man,hetro,17,1,2,2,1,1,1,2,1,4,2
Stigmatizing_Doubt-07,R,44,White,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,44,White,Man,hetro,34,2,4,3,4,4,4,4,1,4,4
Stigmatizing_Blame-04,R,44,White,Man,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,R,44,White,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-01,R,44,White,Man,hetro,33,2,3,3,5,4,4,3,1,5,3
Stigmatizing_Stereotyping-04,R,44,White,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,44,White,Man,hetro,33,2,3,3,5,4,4,3,1,4,4
Neutral-01,R,44,White,Woman,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing-01,R,44,White,Woman,hetro,37,2,5,4,4,4,4,4,1,5,4
Stigmatizing-04,R,44,White,Woman,hetro,21,2,4,3,1,1,1,2,5,1,1
Stigmatizing-07,R,44,White,Woman,hetro,36,2,4,4,4,4,4,4,2,4,4
Stigmatizing-14,R,44,White,Woman,hetro,29,1,2,2,5,5,5,2,1,4,2
Stigmatizing-21,R,44,White,Woman,hetro,16,1,2,2,1,1,1,2,1,3,2
Stigmatizing_Doubt-01,R,44,White,Woman,hetro,39,3,5,5,4,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,44,White,Woman,hetro,34,2,4,4,5,4,4,2,1,5,3
Stigmatizing_Doubt-07,R,44,White,Woman,hetro,32,2,3,4,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,44,White,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-04,R,44,White,Woman,hetro,34,2,4,3,4,4,4,4,1,5,3
Stigmatizing_Blame-07,R,44,White,Woman,hetro,40,3,5,4,4,3,4,5,2,5,5
Stigmatizing_Stereotyping-01,R,44,White,Woman,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing_Stereotyping-04,R,44,White,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,R,44,White,Woman,hetro,28,3,4,4,4,5,1,1,4,1,1
Neutral-01,R,44,Asian,Man,hetro,35,3,4,4,4,3,4,3,2,4,4
Stigmatizing-01,R,44,Asian,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing-04,R,44,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-07,R,44,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-14,R,44,Asian,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing-21,R,44,Asian,Man,hetro,19,1,2,3,1,1,1,3,1,4,2
Stigmatizing_Doubt-01,R,44,Asian,Man,hetro,35,3,4,4,3,3,4,4,1,5,4
Stigmatizing_Doubt-04,R,44,Asian,Man,hetro,32,2,3,3,4,4,4,3,1,5,3
Stigmatizing_Doubt-07,R,44,Asian,Man,hetro,34,2,4,4,4,4,4,3,2,4,3
Stigmatizing_Blame-01,R,44,Asian,Man,hetro,38,3,5,4,4,3,4,4,1,5,5
Stigmatizing_Blame-04,R,44,Asian,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,R,44,Asian,Man,hetro,21,2,3,3,1,1,1,3,1,3,3
Stigmatizing_Stereotyping-01,R,44,Asian,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,R,44,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,44,Asian,Man,hetro,33,2,3,3,5,5,4,3,1,4,3
Neutral-01,R,44,Asian,Woman,hetro,42,4,5,5,4,4,4,5,1,5,5
