Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing,R,26,Asian,Female,hetro,3,3,3,3
Neutral,R,26,Asian,Female,homo,5,4,5,5
Stigmatizing,R,26,Asian,Female,homo,1,2,2,1
Neutral,R,26,Black,Male,hetro,4,3,4,4
Stigmatizing,R,26,Black,Male,hetro,3,3,3,3
Neutral,R,26,Black,Male,homo,4,4,4,4
Stigmatizing,R,26,Black,Male,homo,3,2,2,3
Neutral,R,26,Black,Female,hetro,5,4,4,5
Stigmatizing,R,26,Black,Female,hetro,3,2,2,3
Neutral,R,26,Black,Female,homo,4,3,4,4
Stigmatizing,R,26,Black,Female,homo,3,2,2,2
Neutral,R,26,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,R,26,Hispanic,Male,hetro,3,2,3,3
Neutral,R,26,Hispanic,Male,homo,4,3,4,4
Stigmatizing,R,26,Hispanic,Male,homo,2,3,2,2
Neutral,R,26,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,R,26,Hispanic,Female,hetro,3,2,3,3
Neutral,R,26,Hispanic,Female,homo,4,3,4,4
Stigmatizing,R,26,Hispanic,Female,homo,3,3,3,3
Neutral,R,26,White,Male,hetro,4,4,4,4
Stigmatizing,R,26,White,Male,hetro,2,3,2,3
Neutral,R,26,White,Male,homo,4,4,4,4
Stigmatizing,R,26,White,Male,homo,3,2,3,3
Neutral,R,26,White,Female,hetro,5,4,5,5
Stigmatizing,R,26,White,Female,hetro,2,2,3,2
Neutral,R,26,White,Female,homo,5,4,5,5
Stigmatizing,R,26,White,Female,homo,2,2,2,3
Neutral,R,27,Asian,Male,hetro,4,4,4,4
Stigmatizing,R,27,Asian,Male,hetro,2,2,3,2
Neutral,R,27,Asian,Male,homo,4,4,4,4
Stigmatizing,R,27,Asian,Male,homo,2,3,2,3
Neutral,R,27,Asian,Female,hetro,4,4,5,4
Stigmatizing,R,27,Asian,Female,hetro,3,3,3,3
Neutral,R,27,Asian,Female,homo,5,4,4,5
Stigmatizing,R,27,Asian,Female,homo,3,2,3,3
Neutral,R,27,Black,Male,hetro,4,3,4,4
Stigmatizing,R,27,Black,Male,hetro,3,2,2,3
Neutral,R,27,Black,Male,homo,4,4,4,4
Stigmatizing,R,27,Black,Male,homo,2,3,3,2
Neutral,R,27,Black,Female,hetro,5,5,5,5
Stigmatizing,R,27,Black,Female,hetro,2,3,3,3
Neutral,R,27,Black,Female,homo,4,4,4,5
Stigmatizing,R,27,Black,Female,homo,2,2,2,3
Neutral,R,27,Hispanic,Male,hetro,4,3,4,4
Stigmatizing,R,27,Hispanic,Male,hetro,2,2,3,2
Neutral,R,27,Hispanic,Male,homo,4,3,4,4
Stigmatizing,R,27,Hispanic,Male,homo,3,2,2,3
Neutral,R,27,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,R,27,Hispanic,Female,hetro,2,2,3,2
Neutral,R,27,Hispanic,Female,homo,4,4,5,5
Stigmatizing,R,27,Hispanic,Female,homo,3,2,3,3
Neutral,R,27,White,Male,hetro,4,3,4,4
Stigmatizing,R,27,White,Male,hetro,2,3,3,2
Neutral,R,27,White,Male,homo,4,3,4,4
Stigmatizing,R,27,White,Male,homo,3,2,2,2
Neutral,R,27,White,Female,hetro,4,4,4,4
Stigmatizing,R,27,White,Female,hetro,3,2,3,3
Neutral,R,27,White,Female,homo,4,4,4,4
Stigmatizing,R,27,White,Female,homo,2,3,3,2
Neutral,R,28,Asian,Male,hetro,5,4,5,5
Stigmatizing,R,28,Asian,Male,hetro,3,3,3,3
Neutral,R,28,Asian,Male,homo,4,4,4,4
Stigmatizing,R,28,Asian,Male,homo,2,2,3,2
Neutral,R,28,Asian,Female,hetro,4,3,4,4
Stigmatizing,R,28,Asian,Female,hetro,2,2,3,2
Neutral,R,28,Asian,Female,homo,4,4,5,4
Stigmatizing,R,28,Asian,Female,homo,2,2,2,2
Neutral,R,28,Black,Male,hetro,5,4,4,5
Stigmatizing,R,28,Black,Male,hetro,2,3,3,2
Neutral,R,28,Black,Male,homo,4,4,3,4
Stigmatizing,R,28,Black,Male,homo,2,3,3,2
Neutral,R,28,Black,Female,hetro,4,4,4,4
Stigmatizing,R,28,Black,Female,hetro,2,2,3,3
Neutral,R,28,Black,Female,homo,5,4,5,5
Stigmatizing,R,28,Black,Female,homo,2,3,2,3
Neutral,R,28,Hispanic,Male,hetro,4,3,4,4
Stigmatizing,R,28,Hispanic,Male,hetro,1,2,2,1
Neutral,R,28,Hispanic,Male,homo,4,4,4,4
Stigmatizing,R,28,Hispanic,Male,homo,3,2,2,3
Neutral,R,28,Hispanic,Female,hetro,4,4,4,4
Stigmatizing,R,28,Hispanic,Female,hetro,3,2,2,3
Neutral,R,28,Hispanic,Female,homo,4,4,4,4
Stigmatizing,R,28,Hispanic,Female,homo,3,3,3,3
Neutral,R,28,White,Male,hetro,4,3,4,4
Stigmatizing,R,28,White,Male,hetro,3,2,2,3
Neutral,R,28,White,Male,homo,4,4,4,4
Stigmatizing,R,28,White,Male,homo,2,2,3,2
Neutral,R,28,White,Female,hetro,5,4,4,5
Stigmatizing,R,28,White,Female,hetro,2,3,3,2
Neutral,R,28,White,Female,homo,5,4,5,5
Stigmatizing,R,28,White,Female,homo,3,2,3,3
Neutral,R,29,Asian,Male,hetro,4,4,4,4
Stigmatizing,R,29,Asian,Male,hetro,3,2,2,2
Neutral,R,29,Asian,Male,homo,5,4,5,5
Stigmatizing,R,29,Asian,Male,homo,2,3,3,2
Neutral,R,29,Asian,Female,hetro,5,4,4,5
Stigmatizing,R,29,Asian,Female,hetro,2,2,3,2
Neutral,R,29,Asian,Female,homo,4,3,3,4
Stigmatizing,R,29,Asian,Female,homo,3,3,3,3
Neutral,R,29,Black,Male,hetro,4,4,4,4
Stigmatizing,R,29,Black,Male,hetro,3,2,3,2
Neutral,R,29,Black,Male,homo,5,4,4,5
Stigmatizing,R,29,Black,Male,homo,3,2,2,3
Neutral,R,29,Black,Female,hetro,5,4,5,5
Stigmatizing,R,29,Black,Female,hetro,3,2,2,3
Neutral,R,29,Black,Female,homo,5,4,5,5
Stigmatizing,R,29,Black,Female,homo,3,2,3,3
Neutral,R,29,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,R,29,Hispanic,Male,hetro,2,3,2,3
Neutral,R,29,Hispanic,Male,homo,5,4,5,5
Stigmatizing,R,29,Hispanic,Male,homo,3,2,2,2
Neutral,R,29,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,R,29,Hispanic,Female,hetro,2,2,3,2
Neutral,R,29,Hispanic,Female,homo,5,4,5,5
Stigmatizing,R,29,Hispanic,Female,homo,2,3,3,3
Neutral,R,29,White,Male,hetro,4,3,4,4
Stigmatizing,R,29,White,Male,hetro,2,3,2,2
Neutral,R,29,White,Male,homo,4,3,3,4
Stigmatizing,R,29,White,Male,homo,2,2,3,2
Neutral,R,29,White,Female,hetro,5,4,5,5
Stigmatizing,R,29,White,Female,hetro,2,3,3,3
Neutral,R,29,White,Female,homo,5,4,4,5
Stigmatizing,R,29,White,Female,homo,3,2,2,3
Neutral,R,30,Asian,Male,hetro,5,4,5,5
Stigmatizing,R,30,Asian,Male,hetro,2,3,3,2
Neutral,R,30,Asian,Male,homo,5,4,5,5
Stigmatizing,R,30,Asian,Male,homo,2,2,2,3
Neutral,R,30,Asian,Female,hetro,5,5,5,5
Stigmatizing,R,30,Asian,Female,hetro,2,2,2,3
Neutral,R,30,Asian,Female,homo,4,4,4,4
Stigmatizing,R,30,Asian,Female,homo,2,2,2,3
Neutral,R,30,Black,Male,hetro,4,4,4,4
Stigmatizing,R,30,Black,Male,hetro,3,2,3,3
Neutral,R,30,Black,Male,homo,5,4,4,5
Stigmatizing,R,30,Black,Male,homo,2,2,3,3
Neutral,R,30,Black,Female,hetro,5,4,4,5
Stigmatizing,R,30,Black,Female,hetro,2,2,3,2
Neutral,R,30,Black,Female,homo,4,4,4,4
Stigmatizing,R,30,Black,Female,homo,2,2,2,3
Neutral,R,30,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,R,30,Hispanic,Male,hetro,3,2,2,2
Neutral,R,30,Hispanic,Male,homo,4,4,4,4
Stigmatizing,R,30,Hispanic,Male,homo,2,2,2,3
Neutral,R,30,Hispanic,Female,hetro,4,4,4,4
Stigmatizing,R,30,Hispanic,Female,hetro,3,3,3,3
Neutral,R,30,Hispanic,Female,homo,4,4,4,4
Stigmatizing,R,30,Hispanic,Female,homo,3,2,2,3
Neutral,R,30,White,Male,hetro,4,4,4,4
Stigmatizing,R,30,White,Male,hetro,2,2,1,2
Neutral,R,30,White,Male,homo,4,4,4,4
Stigmatizing,R,30,White,Male,homo,3,2,2,3
Neutral,R,30,White,Female,hetro,4,3,4,4
Stigmatizing,R,30,White,Female,hetro,2,2,2,3
Neutral,R,30,White,Female,homo,4,4,4,4
Stigmatizing,R,30,White,Female,homo,2,2,3,2
Neutral,R,31,Asian,Male,hetro,4,3,3,4
Stigmatizing,R,31,Asian,Male,hetro,1,2,2,1
Neutral,R,31,Asian,Male,homo,4,4,4,4
Stigmatizing,R,31,Asian,Male,homo,3,2,2,3
Neutral,R,31,Asian,Female,hetro,4,3,4,4
Stigmatizing,R,31,Asian,Female,hetro,2,2,3,3
Neutral,R,31,Asian,Female,homo,4,4,4,4
Stigmatizing,R,31,Asian,Female,homo,3,2,3,3
Neutral,R,31,Black,Male,hetro,4,3,4,4
Stigmatizing,R,31,Black,Male,hetro,3,3,3,3
Neutral,R,31,Black,Male,homo,4,4,4,4
Stigmatizing,R,31,Black,Male,homo,2,3,3,3
Neutral,R,31,Black,Female,hetro,4,4,5,4
Stigmatizing,R,31,Black,Female,hetro,3,3,3,3
Neutral,R,31,Black,Female,homo,4,4,4,4
Stigmatizing,R,31,Black,Female,homo,2,2,3,2
Neutral,R,31,Hispanic,Male,hetro,4,3,4,4
Stigmatizing,R,31,Hispanic,Male,hetro,2,2,2,3
Neutral,R,31,Hispanic,Male,homo,4,4,4,4
Stigmatizing,R,31,Hispanic,Male,homo,2,2,3,2
Neutral,R,31,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,R,31,Hispanic,Female,hetro,2,2,3,2
Neutral,R,31,Hispanic,Female,homo,5,4,5,5
Stigmatizing,R,31,Hispanic,Female,homo,2,2,3,2
Neutral,R,31,White,Male,hetro,4,4,4,4
Stigmatizing,R,31,White,Male,hetro,2,2,2,2
Neutral,R,31,White,Male,homo,4,4,4,4
Stigmatizing,R,31,White,Male,homo,2,3,3,2
Neutral,R,31,White,Female,hetro,4,4,4,4
Stigmatizing,R,31,White,Female,hetro,2,2,3,2
Neutral,R,31,White,Female,homo,4,4,4,4
Stigmatizing,R,31,White,Female,homo,2,3,3,2
Neutral,X,25,Asian,Male,hetro,4,3,4,4
Stigmatizing,X,25,Asian,Male,hetro,2,2,3,2
Neutral,X,25,Asian,Male,homo,4,4,4,4
Stigmatizing,X,25,Asian,Male,homo,3,3,3,3
Neutral,X,25,Asian,Female,hetro,4,3,4,4
Stigmatizing,X,25,Asian,Female,hetro,3,2,3,2
Neutral,X,25,Asian,Female,homo,4,4,4,4
Stigmatizing,X,25,Asian,Female,homo,3,3,3,3
Neutral,X,25,Black,Male,hetro,5,5,5,5
Stigmatizing,X,25,Black,Male,hetro,2,2,3,2
Neutral,X,25,Black,Male,homo,5,4,4,5
Stigmatizing,X,25,Black,Male,homo,2,3,2,2
Neutral,X,25,Black,Female,hetro,5,4,5,5
Stigmatizing,X,25,Black,Female,hetro,3,3,3,3
Neutral,X,25,Black,Female,homo,5,4,5,5
Stigmatizing,X,25,Black,Female,homo,2,3,3,2
Neutral,X,25,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,X,25,Hispanic,Male,hetro,2,3,3,2
Neutral,X,25,Hispanic,Male,homo,4,4,4,4
Stigmatizing,X,25,Hispanic,Male,homo,3,2,2,2
Neutral,X,25,Hispanic,Female,hetro,4,3,4,4
Stigmatizing,X,25,Hispanic,Female,hetro,3,2,2,3
Neutral,X,25,Hispanic,Female,homo,5,4,5,5
Stigmatizing,X,25,Hispanic,Female,homo,2,2,3,2
Neutral,X,25,White,Male,hetro,4,4,4,4
Stigmatizing,X,25,White,Male,hetro,2,2,3,2
Neutral,X,25,White,Male,homo,4,3,4,4
Stigmatizing,X,25,White,Male,homo,2,2,3,2
Neutral,X,25,White,Female,hetro,4,4,4,4
Stigmatizing,X,25,White,Female,hetro,3,3,3,3
Neutral,X,25,White,Female,homo,4,4,4,4
Stigmatizing,X,25,White,Female,homo,3,3,3,3
Neutral,X,26,Asian,Male,hetro,5,4,5,5
Stigmatizing,X,26,Asian,Male,hetro,2,3,3,2
Neutral,X,26,Asian,Male,homo,4,3,3,4
Stigmatizing,X,26,Asian,Male,homo,2,3,3,2
Neutral,X,26,Asian,Female,hetro,4,4,4,4
Stigmatizing,X,26,Asian,Female,hetro,2,2,2,3
Neutral,X,26,Asian,Female,homo,4,4,4,4
Stigmatizing,X,26,Asian,Female,homo,2,3,3,2
Neutral,X,26,Black,Male,hetro,4,3,3,4
Stigmatizing,X,26,Black,Male,hetro,3,2,2,2
Neutral,X,26,Black,Male,homo,4,4,4,4
Stigmatizing,X,26,Black,Male,homo,2,2,2,3
Neutral,X,26,Black,Female,hetro,4,4,4,4
Stigmatizing,X,26,Black,Female,hetro,2,3,3,2
Neutral,X,26,Black,Female,homo,4,4,4,4
Stigmatizing,X,26,Black,Female,homo,2,3,2,2
Neutral,X,26,Hispanic,Male,hetro,5,4,5,5
Stigmatizing,X,26,Hispanic,Male,hetro,3,2,2,2
Neutral,X,26,Hispanic,Male,homo,4,4,4,4
Stigmatizing,X,26,Hispanic,Male,homo,3,2,2,3
Neutral,X,26,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,X,26,Hispanic,Female,hetro,3,2,2,3
Neutral,X,26,Hispanic,Female,homo,5,5,5,5
Stigmatizing,X,26,Hispanic,Female,homo,2,2,2,2
Neutral,X,26,White,Male,hetro,5,4,5,5
Stigmatizing,X,26,White,Male,hetro,3,3,2,3
Neutral,X,26,White,Male,homo,4,3,4,4
Stigmatizing,X,26,White,Male,homo,3,3,3,3
Neutral,X,26,White,Female,hetro,4,4,4,4
Stigmatizing,X,26,White,Female,hetro,2,3,3,3
Neutral,X,26,White,Female,homo,4,4,4,4
Stigmatizing,X,26,White,Female,homo,3,3,3,3
Neutral,X,27,Asian,Male,hetro,4,4,4,4
Stigmatizing,X,27,Asian,Male,hetro,2,2,3,2
Neutral,X,27,Asian,Male,homo,5,5,5,5
Stigmatizing,X,27,Asian,Male,homo,2,3,3,2
Neutral,X,27,Asian,Female,hetro,4,3,4,4
Stigmatizing,X,27,Asian,Female,hetro,1,2,2,1
Neutral,X,27,Asian,Female,homo,4,4,4,4
Stigmatizing,X,27,Asian,Female,homo,3,3,3,3
Neutral,X,27,Black,Male,hetro,5,4,5,5
Stigmatizing,X,27,Black,Male,hetro,3,3,3,3
Neutral,X,27,Black,Male,homo,4,4,4,4
Stigmatizing,X,27,Black,Male,homo,3,2,2,2
Neutral,X,27,Black,Female,hetro,5,4,4,5
Stigmatizing,X,27,Black,Female,hetro,2,3,2,3
Neutral,X,27,Black,Female,homo,5,4,5,5
Stigmatizing,X,27,Black,Female,homo,2,2,2,2
Neutral,X,27,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,X,27,Hispanic,Male,hetro,2,3,3,2
Neutral,X,27,Hispanic,Male,homo,4,4,4,4
Stigmatizing,X,27,Hispanic,Male,homo,2,2,3,2
Neutral,X,27,Hispanic,Female,hetro,5,4,5,5
Stigmatizing,X,27,Hispanic,Female,hetro,3,3,3,3
Neutral,X,27,Hispanic,Female,homo,4,3,4,4
Stigmatizing,X,27,Hispanic,Female,homo,2,3,3,3
Neutral,X,27,White,Male,hetro,4,3,4,4
Stigmatizing,X,27,White,Male,hetro,2,2,2,2
Neutral,X,27,White,Male,homo,5,4,4,5
Stigmatizing,X,27,White,Male,homo,3,2,3,3
Neutral,X,27,White,Female,hetro,5,4,5,5
Stigmatizing,X,27,White,Female,hetro,2,3,2,2
Neutral,X,27,White,Female,homo,4,4,4,4
Stigmatizing,X,27,White,Female,homo,2,2,3,2
Neutral,X,28,Asian,Male,hetro,5,4,4,5
Stigmatizing,X,28,Asian,Male,hetro,2,3,3,2
Neutral,X,28,Asian,Male,homo,5,4,5,5
Stigmatizing,X,28,Asian,Male,homo,3,2,3,2
Neutral,X,28,Asian,Female,hetro,4,4,4,4
Stigmatizing,X,28,Asian,Female,hetro,2,2,3,3
Neutral,X,28,Asian,Female,homo,4,4,4,4
Stigmatizing,X,28,Asian,Female,homo,3,2,3,3
Neutral,X,28,Black,Male,hetro,4,4,4,4
Stigmatizing,X,28,Black,Male,hetro,3,3,3,3
Neutral,X,28,Black,Male,homo,4,4,4,4
Stigmatizing,X,28,Black,Male,homo,2,3,3,2
Neutral,X,28,Black,Female,hetro,4,4,4,4
Stigmatizing,X,28,Black,Female,hetro,2,2,3,2
Neutral,X,28,Black,Female,homo,5,4,5,5
Stigmatizing,X,28,Black,Female,homo,3,3,3,3
Neutral,X,28,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,X,28,Hispanic,Male,hetro,3,2,2,2
Neutral,X,28,Hispanic,Male,homo,4,3,4,4
Stigmatizing,X,28,Hispanic,Male,homo,2,2,3,2
Neutral,X,28,Hispanic,Female,hetro,4,4,4,4
Stigmatizing,X,28,Hispanic,Female,hetro,3,2,3,3
Neutral,X,28,Hispanic,Female,homo,4,3,4,4
Stigmatizing,X,28,Hispanic,Female,homo,3,3,3,3
Neutral,X,28,White,Male,hetro,4,3,4,4
Stigmatizing,X,28,White,Male,hetro,3,2,2,2
Neutral,X,28,White,Male,homo,5,4,5,5
Stigmatizing,X,28,White,Male,homo,3,2,2,2
Neutral,X,28,White,Female,hetro,4,4,4,4
Stigmatizing,X,28,White,Female,hetro,3,2,2,3
Neutral,X,28,White,Female,homo,4,3,4,4
Stigmatizing,X,28,White,Female,homo,2,2,3,2
Neutral,X,29,Asian,Male,hetro,4,3,4,4
Stigmatizing,X,29,Asian,Male,hetro,2,2,2,3
Neutral,X,29,Asian,Male,homo,4,4,4,4
Stigmatizing,X,29,Asian,Male,homo,3,3,3,3
Neutral,X,29,Asian,Female,hetro,5,4,5,5
Stigmatizing,X,29,Asian,Female,hetro,3,2,3,2
Neutral,X,29,Asian,Female,homo,4,3,4,4
Stigmatizing,X,29,Asian,Female,homo,3,2,3,2
Neutral,X,29,Black,Male,hetro,5,4,5,5
Stigmatizing,X,29,Black,Male,hetro,2,3,3,3
Neutral,X,29,Black,Male,homo,4,4,5,5
Stigmatizing,X,29,Black,Male,homo,3,3,3,3
Neutral,X,29,Black,Female,hetro,5,4,4,5
Stigmatizing,X,29,Black,Female,hetro,3,3,3,3
Neutral,X,29,Black,Female,homo,5,4,4,5
Stigmatizing,X,29,Black,Female,homo,3,3,3,3
Neutral,X,29,Hispanic,Male,hetro,5,4,4,5
Stigmatizing,X,29,Hispanic,Male,hetro,2,3,2,3
Neutral,X,29,Hispanic,Male,homo,4,4,4,4
Stigmatizing,X,29,Hispanic,Male,homo,3,2,2,3
Neutral,X,29,Hispanic,Female,hetro,4,3,4,4
Stigmatizing,X,29,Hispanic,Female,hetro,2,3,3,3
Neutral,X,29,Hispanic,Female,homo,4,4,4,4
Stigmatizing,X,29,Hispanic,Female,homo,2,2,3,2
Neutral,X,29,White,Male,hetro,4,3,3,4
Stigmatizing,X,29,White,Male,hetro,3,3,2,2
Neutral,X,29,White,Male,homo,4,4,4,4
Stigmatizing,X,29,White,Male,homo,2,2,2,3
Neutral,X,29,White,Female,hetro,4,4,4,4
Stigmatizing,X,29,White,Female,hetro,2,2,3,2
Neutral,X,29,White,Female,homo,4,3,4,4
Stigmatizing,X,29,White,Female,homo,2,3,3,2
Neutral,X,30,Asian,Male,hetro,4,3,3,4
Stigmatizing,X,30,Asian,Male,hetro,3,3,3,3
Neutral,X,30,Asian,Male,homo,4,4,4,4
Stigmatizing,X,30,Asian,Male,homo,2,3,3,3
Neutral,X,30,Asian,Female,hetro,5,4,5,5
Stigmatizing,X,30,Asian,Female,hetro,2,2,3,2
Neutral,X,30,Asian,Female,homo,4,3,4,4
Stigmatizing,X,30,Asian,Female,homo,2,2,2,3
Neutral,X,30,Black,Male,hetro,4,3,4,4
Stigmatizing,X,30,Black,Male,hetro,3,3,3,3
Neutral,X,30,Black,Male,homo,4,4,4,4
Stigmatizing,X,30,Black,Male,homo,2,2,2,3
Neutral,X,30,Black,Female,hetro,4,3,4,4
Stigmatizing,X,30,Black,Female,hetro,2,3,3,3
Neutral,X,30,Black,Female,homo,5,4,5,5
Stigmatizing,X,30,Black,Female,homo,3,3,3,3
Neutral,X,30,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,X,30,Hispanic,Male,hetro,1,2,2,1
Neutral,X,30,Hispanic,Male,homo,4,3,4,4
Stigmatizing,X,30,Hispanic,Male,homo,3,2,3,3
Neutral,X,30,Hispanic,Female,hetro,4,4,4,4
Stigmatizing,X,30,Hispanic,Female,hetro,2,3,3,2
Neutral,X,30,Hispanic,Female,homo,4,4,4,4
Stigmatizing,X,30,Hispanic,Female,homo,2,3,3,2
Neutral,X,30,White,Male,hetro,4,4,4,4
Stigmatizing,X,30,White,Male,hetro,3,2,2,3
Neutral,X,30,White,Male,homo,4,3,4,4
Stigmatizing,X,30,White,Male,homo,2,2,2,2
Neutral,X,30,White,Female,hetro,4,4,4,4
Stigmatizing,X,30,White,Female,hetro,2,2,3,2
Neutral,X,30,White,Female,homo,5,4,5,5
Stigmatizing,X,30,White,Female,homo,2,2,3,3
Neutral,X,31,Asian,Male,hetro,5,4,5,5
Stigmatizing,X,31,Asian,Male,hetro,3,2,2,2
Neutral,X,31,Asian,Male,homo,5,4,5,5
Stigmatizing,X,31,Asian,Male,homo,3,2,3,3
Neutral,X,31,Asian,Female,hetro,4,4,4,4
Stigmatizing,X,31,Asian,Female,hetro,3,2,3,3
Neutral,X,31,Asian,Female,homo,4,4,4,4
Stigmatizing,X,31,Asian,Female,homo,2,3,3,2
Neutral,X,31,Black,Male,hetro,4,4,4,4
Stigmatizing,X,31,Black,Male,hetro,2,3,3,2
Neutral,X,31,Black,Male,homo,5,4,4,5
Stigmatizing,X,31,Black,Male,homo,2,3,3,2
Neutral,X,31,Black,Female,hetro,4,4,4,4
Stigmatizing,X,31,Black,Female,hetro,2,2,3,2
Neutral,X,31,Black,Female,homo,5,4,5,5
Stigmatizing,X,31,Black,Female,homo,2,2,2,3
Neutral,X,31,Hispanic,Male,hetro,4,4,4,4
Stigmatizing,X,31,Hispanic,Male,hetro,3,2,3,3
Neutral,X,31,Hispanic,Male,homo,4,3,4,4
Stigmatizing,X,31,Hispanic,Male,homo,3,2,2,2
Neutral,X,31,Hispanic,Female,hetro,4,3,4,4
Stigmatizing,X,31,Hispanic,Female,hetro,4,3,4,4
Neutral,X,31,Hispanic,Female,homo,4,3,3,4
Stigmatizing,X,31,Hispanic,Female,homo,2,2,3,3
Neutral,X,31,White,Male,hetro,4,4,4,4
Stigmatizing,X,31,White,Male,hetro,2,3,3,2
Neutral,X,31,White,Male,homo,4,4,4,4
Stigmatizing,X,31,White,Male,homo,3,2,2,2
Neutral,X,31,White,Female,hetro,4,4,4,4
Stigmatizing,X,31,White,Female,hetro,3,2,2,2
Neutral,X,31,White,Female,homo,4,3,4,4
Stigmatizing,X,31,White,Female,homo,3,2,3,3
